,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,4.306189e-01,6.065446e-01,6.922678e-01,5.871497e-01,3.651836e-01,7.142857e-01,4.188802e-01,5.010209e-01,5.830849e-01,6.909028e-03,3.908709e-02,1.428110e-01,3.688865e-02,5.209138e-02,1.237785e-02,2.369074e-01,1.739414e-01,9.920424e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.940424e-04,1.465336e-02,8.342780e-03,1.110385e-03,5.760105e-03,2.757099e-01,2.395798e-03,,3.873877e-03,7.084579e-03,2.869080e-02,2.880940e-03,2.057105e-01,1.123725e-02,0.000000e+00,1.274417e-02,2.456229e-02,9.634306e-03,5.258361e-02,4.145415e-02,1.363187e-03,7.200527e-04,1.322143e-03,5.801974e-04,5.802049e-04,5.976346e-04,3.986455e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.179153e-01,5.189646e-03,0.000000e+00,5.204603e-02,1.024282e-02,0.000000e+00,9.641694e-02,4.374570e-01,5.213072e-02,9.903868e-04,4.749719e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.570264e-01,2.256271e-02,3.803734e-02,3.211361e-02,,1.332009e-01,4.895656e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,1.622150e-01,0.000000e+00,0.000000e+00,9.641694e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.820847e-01
as_caida20040705,,1.000000e+00,3.564472e-01,3.860924e-01,3.086124e-01,2.063302e-01,4.113208e-01,2.489968e-01,2.868811e-01,3.394188e-01,3.812527e-03,2.159637e-02,9.894374e-02,2.407061e-02,3.431810e-02,9.512485e-03,1.432531e-01,2.520064e-01,6.962865e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.465249e-04,7.904840e-03,5.136641e-03,6.612886e-04,3.144861e-03,1.832310e-01,1.501073e-03,,2.564707e-03,4.229736e-03,1.755119e-02,1.671663e-03,1.352662e-01,6.841242e-03,0.000000e+00,8.595571e-03,1.739868e-02,5.350739e-03,3.055829e-02,2.378844e-02,9.595454e-04,5.292728e-04,6.621134e-04,3.164601e-04,3.152002e-04,3.254005e-04,2.156983e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.106061e-01,2.830005e-03,0.000000e+00,3.099540e-02,6.704586e-03,0.000000e+00,1.155698e-01,2.920962e-01,3.464390e-02,6.072230e-04,2.416839e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.227667e-01,1.326597e-02,2.300721e-02,1.930866e-02,,6.113805e-02,3.622523e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.022472e-01,0.000000e+00,0.000000e+00,1.155698e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.000000e-01
as_caida20050103,,,1.000000e+00,7.062719e-01,7.522215e-01,4.976112e-01,6.899104e-01,5.772979e-01,6.827463e-01,7.820417e-01,8.134951e-03,4.728004e-02,1.614033e-01,4.226021e-02,6.003685e-02,2.025711e-02,2.690007e-01,1.118037e-01,1.129973e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.128390e-03,1.820937e-02,9.917924e-03,1.374506e-03,6.530728e-03,3.643515e-01,3.388443e-03,,4.185783e-03,9.073793e-03,3.577488e-02,3.580648e-03,2.505788e-01,1.422148e-02,0.000000e+00,1.625816e-02,3.171961e-02,1.187864e-02,6.737477e-02,5.089301e-02,1.652527e-03,8.895757e-04,1.639008e-03,7.348781e-04,7.362787e-04,7.599128e-04,4.978710e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.251656e-01,6.148009e-03,0.000000e+00,6.576006e-02,1.291716e-02,0.000000e+00,6.856252e-02,5.567010e-01,5.998279e-02,1.276425e-03,5.314762e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.029986e-01,2.897862e-02,4.991508e-02,4.270386e-02,,1.489455e-01,6.457540e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,1.160888e-01,0.000000e+00,0.000000e+00,6.856252e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.428126e-01
as_caida20050704,,,,1.000000e+00,6.596036e-01,4.263959e-01,7.981318e-01,4.828970e-01,5.740174e-01,6.508942e-01,6.989939e-03,4.044199e-02,1.369368e-01,3.650532e-02,5.236383e-02,2.387130e-02,2.312181e-01,1.297353e-01,1.067639e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.647246e-04,1.581471e-02,8.901518e-03,1.178916e-03,5.629798e-03,2.995012e-01,2.806544e-03,,2.947237e-03,7.754002e-03,3.039775e-02,3.060983e-03,2.277588e-01,1.214207e-02,0.000000e+00,1.364918e-02,2.647488e-02,1.007475e-02,5.694199e-02,4.341481e-02,1.406419e-03,7.618004e-04,1.383920e-03,6.370962e-04,6.380056e-04,6.577686e-04,4.276307e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.475350e-01,5.567125e-03,0.000000e+00,5.697915e-02,1.069255e-02,0.000000e+00,7.472756e-02,4.762887e-01,5.218225e-02,1.090212e-03,5.021728e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.551458e-01,2.467761e-02,4.220162e-02,3.605977e-02,,1.359759e-01,5.368159e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,1.323300e-01,0.000000e+00,0.000000e+00,7.472756e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.736378e-01
as_caida20060116,,,,,1.000000e+00,5.234398e-01,6.657553e-01,6.095930e-01,7.286881e-01,7.351333e-01,9.589699e-03,5.474256e-02,1.889416e-01,4.715693e-02,6.867582e-02,5.809979e-03,3.433990e-01,1.315789e-01,1.316976e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.238566e-03,2.067692e-02,1.065558e-02,1.508272e-03,7.442910e-03,3.691481e-01,3.446225e-03,,3.918708e-03,9.698085e-03,3.857896e-02,3.973493e-03,2.839819e-01,1.540238e-02,0.000000e+00,1.686131e-02,3.241996e-02,1.354095e-02,7.344421e-02,5.782375e-02,1.760713e-03,9.370047e-04,2.010866e-03,8.155812e-04,8.175896e-04,8.409126e-04,5.657662e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.388927e-01,7.088767e-03,0.000000e+00,7.067636e-02,1.342935e-02,0.000000e+00,8.065619e-02,5.738209e-01,6.855618e-02,1.348736e-03,6.559159e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.967193e-01,3.135317e-02,5.210637e-02,4.476958e-02,,1.862184e-01,6.444415e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,1.285031e-01,0.000000e+00,0.000000e+00,8.065619e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.032809e-01
as_caida20060417,,,,,,1.000000e+00,4.166915e-01,6.990146e-01,6.164527e-01,4.876082e-01,1.285535e-02,7.448531e-02,2.402996e-01,6.560126e-02,9.320573e-02,2.985966e-03,4.199854e-01,6.927441e-02,1.687003e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.778616e-03,2.900548e-02,1.565729e-02,2.149634e-03,1.043996e-02,4.144521e-01,5.166478e-03,,6.221663e-03,1.420521e-02,5.520325e-02,5.592940e-03,3.974204e-01,2.209893e-02,0.000000e+00,2.432401e-02,4.658386e-02,1.856842e-02,1.048543e-01,7.927391e-02,2.454538e-03,1.317884e-03,2.554396e-03,1.169932e-03,1.171780e-03,1.209105e-03,7.862892e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.260078e-01,9.884391e-03,0.000000e+00,1.037106e-01,1.938055e-02,0.000000e+00,4.001194e-02,3.654822e-01,9.293675e-02,1.989311e-03,8.960487e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.724689e-01,4.529060e-02,7.758771e-02,6.650877e-02,,2.502775e-01,9.410684e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,7.046880e-02,0.000000e+00,0.000000e+00,4.001194e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.000597e-01
as_caida20060918,,,,,,,1.000000e+00,4.924517e-01,5.829505e-01,6.441878e-01,7.576001e-03,4.305712e-02,1.681936e-01,4.113742e-02,6.005171e-02,2.749326e-02,2.921955e-01,1.773585e-01,1.339523e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.034813e-03,1.620599e-02,8.832078e-03,1.248526e-03,5.921805e-03,3.248273e-01,2.862818e-03,,3.347166e-03,7.988035e-03,3.235911e-02,3.229617e-03,2.537758e-01,1.281917e-02,0.000000e+00,1.515618e-02,3.027496e-02,1.069187e-02,5.946264e-02,4.656275e-02,1.616465e-03,9.065983e-04,1.501529e-03,6.418485e-04,6.420202e-04,6.605646e-04,4.422850e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.185984e-01,5.746567e-03,0.000000e+00,5.869551e-02,1.188414e-02,0.000000e+00,9.272237e-02,4.979381e-01,6.023525e-02,1.128067e-03,5.238238e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.897294e-01,2.552776e-02,4.292930e-02,3.669199e-02,,1.387509e-01,6.365665e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,1.536388e-01,0.000000e+00,0.000000e+00,9.272237e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.636119e-01
as_caida20070115,,,,,,,,1.000000e+00,7.381999e-01,5.539843e-01,1.224354e-02,7.016773e-02,2.549041e-01,6.084303e-02,8.848006e-02,7.643799e-03,4.420131e-01,1.020447e-01,1.687003e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.605955e-03,2.641042e-02,1.307686e-02,1.969619e-03,9.093483e-03,4.861456e-01,4.825284e-03,,5.130097e-03,1.275227e-02,5.088116e-02,5.176272e-03,3.506780e-01,2.025239e-02,0.000000e+00,2.202156e-02,4.238494e-02,1.774211e-02,9.858123e-02,7.583575e-02,2.265371e-03,1.220600e-03,2.642351e-03,1.048878e-03,1.051189e-03,1.082513e-03,7.307258e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.777183e-01,8.581939e-03,0.000000e+00,9.239165e-02,1.759029e-02,0.000000e+00,6.038601e-02,4.311103e-01,8.869642e-02,1.784487e-03,7.688660e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.149932e-01,4.145446e-02,7.031910e-02,6.072610e-02,,2.172110e-01,8.426303e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,9.420982e-02,0.000000e+00,0.000000e+00,6.038601e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.019301e-01
as_caida20070730,,,,,,,,,1.000000e+00,6.699847e-01,1.119668e-02,6.409260e-02,2.214378e-01,5.472954e-02,7.977174e-02,6.380807e-03,4.091904e-01,1.186830e-01,1.513263e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.468253e-03,2.409257e-02,1.217883e-02,1.772946e-03,8.605101e-03,4.458941e-01,4.279863e-03,,4.978818e-03,1.147138e-02,4.547597e-02,4.677943e-03,3.208026e-01,1.813793e-02,0.000000e+00,1.929895e-02,3.660632e-02,1.596288e-02,8.760458e-02,6.840372e-02,2.015678e-03,1.048417e-03,2.357223e-03,9.516808e-04,9.542805e-04,9.819110e-04,6.637759e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.238387e-01,7.940826e-03,0.000000e+00,8.382389e-02,1.550213e-02,0.000000e+00,7.146503e-02,5.237366e-01,7.993240e-02,1.590951e-03,7.168200e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.594086e-01,3.686123e-02,6.257817e-02,5.382893e-02,,1.963253e-01,7.822549e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,1.123022e-01,0.000000e+00,0.000000e+00,7.146503e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.573252e-01
as_caida20071105,,,,,,,,,,1.000000e+00,8.555198e-03,4.899520e-02,1.755227e-01,4.694919e-02,6.634766e-02,6.333830e-03,2.809628e-01,1.218331e-01,1.319629e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.209383e-03,1.863607e-02,1.061035e-02,1.432265e-03,7.337132e-03,3.689563e-01,3.356769e-03,,5.397035e-03,9.365316e-03,3.711799e-02,3.700273e-03,2.688788e-01,1.469761e-02,0.000000e+00,1.679545e-02,3.247963e-02,1.213563e-02,6.818684e-02,5.260632e-02,1.764298e-03,9.322171e-04,1.571191e-03,7.485910e-04,7.483938e-04,7.725259e-04,5.056363e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.123696e-01,6.506349e-03,0.000000e+00,6.881417e-02,1.336305e-02,0.000000e+00,6.110283e-02,5.814433e-01,6.650557e-02,1.314246e-03,5.793395e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.900428e-01,2.944673e-02,5.095718e-02,4.306200e-02,,1.554887e-01,6.916918e-02,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,1.099106e-01,0.000000e+00,0.000000e+00,6.110283e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.055142e-01
