,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,7.705560e-01,5.226815e-01,7.280806e-01,8.036072e-01,6.893652e-01,6.703383e-01,7.518878e-01,7.919840e-01,7.707415e-01,5.880943e-01,2.052104e-01,0.000000e+00,0.000000e+00,7.695391e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.075208e-02,4.544579e-01,3.014028e-01,1.289919e-02,1.246463e-01,5.801162e-01,1.114573e-01,1.345316e-02,2.535794e-01,3.462466e-02,1.933258e-01,1.330791e-02,3.180168e-01,2.453260e-02,0.000000e+00,5.311169e-02,7.559146e-02,1.702423e-01,6.302741e-01,6.292062e-01,2.546247e-01,3.944938e-02,1.272182e-02,8.175965e-03,5.678554e-03,8.090091e-03,4.572519e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.196479e-01,0.000000e+00,1.527380e-01,9.376789e-02,0.000000e+00,0.000000e+00,7.695391e-02,7.695391e-02,2.706451e-03,1.463049e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.847695e-01,4.995496e-02,2.797354e-01,2.779025e-01,4.075208e-02,1.539078e-01,2.902711e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.884928e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20040705,,1.000000e+00,5.294019e-01,7.070498e-01,7.791699e-01,6.855670e-01,6.734854e-01,7.436174e-01,7.454973e-01,7.431480e-01,4.534064e-01,1.683634e-01,0.000000e+00,0.000000e+00,5.794832e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.709689e-02,3.714616e-01,2.674236e-01,1.140855e-02,1.103419e-01,6.006642e-01,1.011270e-01,1.183328e-02,2.387442e-01,3.279707e-02,1.865385e-01,1.232182e-02,3.459727e-01,2.424588e-02,0.000000e+00,5.297846e-02,7.693571e-02,1.529729e-01,5.647199e-01,5.996549e-01,2.605171e-01,3.945096e-02,1.005752e-02,6.686039e-03,4.650182e-03,6.624222e-03,3.719139e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.041980e-01,0.000000e+00,1.538575e-01,9.651140e-02,0.000000e+00,0.000000e+00,7.047768e-02,5.794832e-02,2.726920e-03,1.280741e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.897416e-01,5.029786e-02,2.625454e-01,2.608643e-01,3.709689e-02,1.158966e-01,3.022071e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.327005e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050103,,,1.000000e+00,6.419691e-01,5.263777e-01,6.700269e-01,6.819556e-01,5.372984e-01,5.124328e-01,5.005040e-01,2.953629e-01,1.118952e-01,0.000000e+00,0.000000e+00,3.696237e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.753185e-02,5.045363e-01,1.712030e-01,1.786335e-02,1.746280e-01,7.578965e-01,1.586918e-01,1.819789e-02,3.782646e-01,5.126423e-02,2.928356e-01,1.942593e-02,5.426674e-01,3.816617e-02,0.000000e+00,8.288214e-02,1.212383e-01,2.401777e-01,6.265121e-01,7.400874e-01,4.098279e-01,6.159633e-02,1.525292e-02,1.031867e-02,7.176690e-03,1.020256e-02,5.735545e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.593285e-01,0.000000e+00,2.429905e-01,1.516826e-01,0.000000e+00,0.000000e+00,4.905914e-02,3.696237e-02,4.265665e-03,2.009360e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.848118e-01,7.899727e-02,4.146013e-01,4.107601e-01,5.753185e-02,7.392473e-02,4.637032e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,4.343078e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050704,,,,1.000000e+00,7.177133e-01,8.328812e-01,8.203514e-01,7.384479e-01,7.014218e-01,6.857227e-01,4.380924e-01,1.599526e-01,0.000000e+00,0.000000e+00,5.568720e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.637677e-02,4.764106e-01,2.428910e-01,1.432288e-02,1.400679e-01,7.048568e-01,1.276865e-01,1.490407e-02,2.945317e-01,4.070043e-02,2.308824e-01,1.531497e-02,3.981002e-01,2.919730e-02,0.000000e+00,6.449318e-02,9.275654e-02,1.913704e-01,7.191895e-01,7.534513e-01,3.106207e-01,4.778063e-02,1.282059e-02,8.530293e-03,5.924049e-03,8.428715e-03,4.745275e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.297562e-01,0.000000e+00,1.872839e-01,1.142406e-01,0.000000e+00,0.000000e+00,6.931280e-02,5.568720e-02,3.271163e-03,1.608345e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.784360e-01,6.018931e-02,3.304071e-01,3.278544e-01,4.637677e-02,1.113744e-01,3.525235e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.226303e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060116,,,,,1.000000e+00,6.907216e-01,6.664044e-01,7.601582e-01,8.107775e-01,7.943233e-01,4.770276e-01,1.760592e-01,0.000000e+00,0.000000e+00,6.252571e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.757488e-02,3.832082e-01,2.682024e-01,1.161109e-02,1.128061e-01,5.869655e-01,1.033752e-01,1.209109e-02,2.439883e-01,3.308248e-02,1.886878e-01,1.244213e-02,3.371689e-01,2.405687e-02,0.000000e+00,5.287925e-02,7.641565e-02,1.567457e-01,5.809297e-01,6.054789e-01,2.572316e-01,3.920802e-02,1.034816e-02,6.867451e-03,4.781513e-03,6.787953e-03,3.824250e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.039576e-01,0.000000e+00,1.534638e-01,9.528274e-02,0.000000e+00,0.000000e+00,7.733443e-02,6.252571e-02,2.702077e-03,1.295118e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.126285e-01,4.959672e-02,2.659344e-01,2.635904e-01,3.757488e-02,1.250514e-01,2.974224e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.547850e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060417,,,,,,1.000000e+00,8.431681e-01,7.154097e-01,6.744438e-01,6.578947e-01,4.110147e-01,1.486706e-01,0.000000e+00,0.000000e+00,5.208899e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.785317e-02,4.891200e-01,2.251763e-01,1.477905e-02,1.439520e-01,7.407638e-01,1.317275e-01,1.533006e-02,3.066759e-01,4.201656e-02,2.383861e-01,1.582070e-02,4.231987e-01,3.048019e-02,0.000000e+00,6.695940e-02,9.705389e-02,1.979215e-01,7.420739e-01,7.750216e-01,3.260481e-01,4.961088e-02,1.312490e-02,8.746061e-03,6.080847e-03,8.637526e-03,4.866276e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.320978e-01,0.000000e+00,1.944564e-01,1.196141e-01,0.000000e+00,0.000000e+00,6.565383e-02,5.208899e-02,3.413127e-03,1.650251e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.604449e-01,6.271623e-02,3.395941e-01,3.368345e-01,4.785317e-02,1.041780e-01,3.696558e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,5.873576e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060918,,,,,,,1.000000e+00,6.863362e-01,6.472594e-01,6.441122e-01,4.020456e-01,1.489641e-01,0.000000e+00,0.000000e+00,5.140309e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.838585e-02,4.931639e-01,2.328875e-01,1.493808e-02,1.456434e-01,7.523869e-01,1.328191e-01,1.556250e-02,3.114370e-01,4.268452e-02,2.426848e-01,1.607809e-02,4.259016e-01,3.089403e-02,0.000000e+00,6.778431e-02,9.747359e-02,2.001681e-01,7.423123e-01,7.853753e-01,3.294765e-01,5.058654e-02,1.331350e-02,8.840699e-03,6.144378e-03,8.754327e-03,4.919064e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.371571e-01,0.000000e+00,1.969415e-01,1.214398e-01,0.000000e+00,0.000000e+00,6.241804e-02,5.140309e-02,3.470635e-03,1.684204e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.570155e-01,6.399824e-02,3.448205e-01,3.422065e-01,4.838585e-02,1.028062e-01,3.794824e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,5.659586e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070115,,,,,,,,1.000000e+00,7.371449e-01,7.191658e-01,4.595469e-01,1.618123e-01,0.000000e+00,0.000000e+00,5.897159e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.963865e-02,4.057385e-01,2.459547e-01,1.217815e-02,1.183399e-01,6.129099e-01,1.085657e-01,1.281729e-02,2.530964e-01,3.465884e-02,1.966817e-01,1.296331e-02,3.472083e-01,2.495379e-02,0.000000e+00,5.515129e-02,7.915586e-02,1.642057e-01,6.104887e-01,6.285591e-01,2.668738e-01,4.086688e-02,1.107305e-02,7.289233e-03,5.073281e-03,7.203540e-03,4.060260e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.096442e-01,0.000000e+00,1.591969e-01,9.831244e-02,0.000000e+00,0.000000e+00,7.047825e-02,5.897159e-02,2.805425e-03,1.359507e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.948580e-01,5.133293e-02,2.772447e-01,2.752165e-01,3.963865e-02,1.179432e-01,3.080722e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.389788e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070730,,,,,,,,,1.000000e+00,8.499096e-01,4.770276e-01,1.925859e-01,0.000000e+00,0.000000e+00,6.871609e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.724868e-02,3.830156e-01,2.888788e-01,1.149505e-02,1.119916e-01,5.682856e-01,1.025800e-01,1.200644e-02,2.379852e-01,3.258541e-02,1.846531e-01,1.224687e-02,3.187119e-01,2.334069e-02,0.000000e+00,5.163338e-02,7.411643e-02,1.540876e-01,5.804529e-01,5.998706e-01,2.496607e-01,3.817576e-02,1.034179e-02,6.857383e-03,4.768404e-03,6.771426e-03,3.817510e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.029123e-01,0.000000e+00,1.492563e-01,9.162143e-02,0.000000e+00,0.000000e+00,8.499096e-02,6.871609e-02,2.619293e-03,1.283189e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.435805e-01,4.794110e-02,2.630354e-01,2.610247e-01,3.724868e-02,1.374322e-01,2.833771e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.543975e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20071105,,,,,,,,,,1.000000e+00,4.734319e-01,1.937843e-01,0.000000e+00,0.000000e+00,6.946984e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.672826e-02,3.787791e-01,2.961609e-01,1.132520e-02,1.103733e-01,5.554172e-01,1.008234e-01,1.189629e-02,2.353976e-01,3.210393e-02,1.824661e-01,1.207292e-02,3.106031e-01,2.289376e-02,0.000000e+00,5.061996e-02,7.234639e-02,1.518067e-01,5.659118e-01,5.888697e-01,2.441254e-01,3.752637e-02,1.027655e-02,6.778790e-03,4.714254e-03,6.703282e-03,3.775085e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.028496e-01,0.000000e+00,1.457377e-01,8.953913e-02,0.000000e+00,0.000000e+00,8.318099e-02,6.946984e-02,2.573634e-03,1.268506e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.473492e-01,4.715040e-02,2.591564e-01,2.571360e-01,3.672826e-02,1.389397e-01,2.798786e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.396745e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
