,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,1.735029e-01,1.654501e-01,1.554553e-01,1.915505e-01,1.878589e-01,1.454965e-01,1.759639e-01,1.962382e-01,2.527822e-01,2.830189e-02,5.537326e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.428281e-03,4.977482e-03,7.260049e-02,3.011187e-03,7.250363e-03,2.186841e-01,9.068986e-03,1.152198e-03,1.870739e-02,8.141315e-03,5.683356e-02,1.505440e-03,2.341572e-01,5.061751e-03,0.000000e+00,1.465938e-02,3.686660e-02,3.795363e-02,1.736406e-01,1.199296e-01,1.415978e-01,2.143742e-02,4.749486e-04,2.740207e-04,2.543191e-04,2.513561e-04,1.526498e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.853279e-03,0.000000e+00,4.585408e-02,5.351817e-02,1.968827e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.174537e-04,9.578830e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.374842e-01,1.294099e-02,1.125018e-02,1.088336e-02,1.428281e-03,1.119770e-01,1.266542e-01,,,,,,,,,,,,,,,,,,,,,,,,,,1.968827e-02,1.615982e-01,0.000000e+00,1.968827e-02,0.000000e+00,0.000000e+00,5.906481e-02,1.968827e-02,5.906481e-02
as_caida20040705,,1.000000e+00,1.313869e-01,1.731266e-01,1.477175e-01,1.274763e-01,1.293303e-01,1.688200e-01,1.880878e-01,1.999205e-01,2.196382e-02,4.091301e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.518257e-04,3.527835e-03,5.383290e-02,2.116719e-03,4.950966e-03,1.812222e-01,6.515234e-03,7.670571e-04,1.472337e-02,5.803251e-03,4.220230e-02,1.099977e-03,1.875792e-01,3.819617e-03,0.000000e+00,1.061081e-02,2.756731e-02,2.668518e-02,1.211060e-01,8.298841e-02,1.139612e-01,1.640107e-02,3.032762e-04,1.950307e-04,1.823037e-04,1.807372e-04,1.112049e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.018500e-03,0.000000e+00,3.387936e-02,4.170261e-02,1.205857e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.104469e-04,6.220048e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.054994e-02,9.600369e-03,8.304728e-03,8.109168e-03,9.518257e-04,7.062877e-02,9.383772e-02,,,,,,,,,,,,,,,,,,,,,,,,,,1.205857e-02,1.172453e-01,0.000000e+00,1.205857e-02,0.000000e+00,0.000000e+00,3.617571e-02,1.205857e-02,3.617571e-02
as_caida20050103,,,1.000000e+00,1.747770e-01,1.658556e-01,1.285483e-01,1.608930e-01,1.662612e-01,1.692790e-01,1.895866e-01,2.149230e-02,5.068938e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.261366e-03,4.040497e-03,4.501217e-02,2.539122e-03,6.426509e-03,1.781784e-01,7.814904e-03,1.005622e-03,1.617060e-02,6.973563e-03,4.788566e-02,1.243494e-03,1.904309e-01,4.132319e-03,0.000000e+00,1.178756e-02,3.027272e-02,3.248746e-02,1.513364e-01,1.067881e-01,1.245235e-01,1.860319e-02,4.297500e-04,2.392252e-04,2.216419e-04,2.189831e-04,1.322587e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.761161e-03,0.000000e+00,3.703486e-02,4.354197e-02,1.784266e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.761094e-04,8.470891e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.213654e-01,1.093210e-02,9.248529e-03,8.944118e-03,1.261366e-03,9.489051e-02,9.851624e-02,,,,,,,,,,,,,,,,,,,,,,,,,,1.784266e-02,1.319360e-01,0.000000e+00,1.784266e-02,0.000000e+00,0.000000e+00,5.352798e-02,1.784266e-02,5.352798e-02
as_caida20050704,,,,1.000000e+00,1.654898e-01,1.466608e-01,1.466513e-01,1.753076e-01,1.736677e-01,2.154213e-01,2.559576e-02,5.736981e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.343720e-03,4.409529e-03,5.736981e-02,2.705212e-03,6.807812e-03,1.725591e-01,7.987546e-03,1.069267e-03,1.688592e-02,7.323569e-03,4.996617e-02,1.291172e-03,2.031052e-01,4.262695e-03,0.000000e+00,1.203151e-02,3.069027e-02,3.442450e-02,1.603687e-01,1.134106e-01,1.240470e-01,1.930700e-02,4.619820e-04,2.538427e-04,2.348919e-04,2.319344e-04,1.396331e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.152987e-03,0.000000e+00,3.926357e-02,4.361471e-02,2.118270e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.933787e-04,9.033237e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.314791e-01,1.127005e-02,9.446539e-03,9.208484e-03,1.343720e-03,1.147396e-01,1.011228e-01,,,,,,,,,,,,,,,,,,,,,,,,,,2.118270e-02,1.311874e-01,0.000000e+00,2.118270e-02,0.000000e+00,0.000000e+00,6.354810e-02,2.118270e-02,6.354810e-02
as_caida20060116,,,,,1.000000e+00,1.776517e-01,1.535797e-01,2.144112e-01,2.141066e-01,2.297297e-01,4.250431e-02,8.041356e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.335883e-03,5.145898e-03,7.926479e-02,2.944421e-03,6.709219e-03,2.257083e-01,8.722858e-03,1.074092e-03,2.163501e-02,8.271208e-03,6.052097e-02,1.538266e-03,2.259189e-01,5.113335e-03,0.000000e+00,1.430346e-02,3.636205e-02,3.828090e-02,1.740092e-01,1.230339e-01,1.508100e-01,2.163496e-02,4.397794e-04,2.854028e-04,2.669295e-04,2.645114e-04,1.625026e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.537924e-03,0.000000e+00,4.569962e-02,5.469245e-02,2.297530e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.145822e-04,8.705445e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.321113e-01,1.308547e-02,1.113658e-02,1.074869e-02,1.335883e-03,1.338311e-01,1.285924e-01,,,,,,,,,,,,,,,,,,,,,,,,,,2.297530e-02,1.560775e-01,0.000000e+00,2.297530e-02,0.000000e+00,0.000000e+00,6.892590e-02,2.297530e-02,6.892590e-02
as_caida20060417,,,,,,1.000000e+00,1.216320e-01,1.606285e-01,1.692790e-01,1.800477e-01,2.182453e-02,4.801397e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.921336e-04,3.567238e-03,3.666521e-02,2.035842e-03,5.181018e-03,1.437602e-01,6.079197e-03,7.782778e-04,1.347037e-02,5.684236e-03,3.998647e-02,1.011449e-03,1.809252e-01,3.402377e-03,0.000000e+00,9.459264e-03,2.480536e-02,2.662327e-02,1.220276e-01,8.878311e-02,1.050667e-01,1.564898e-02,3.421084e-04,2.013553e-04,1.871426e-04,1.851421e-04,1.115693e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.776687e-03,0.000000e+00,3.006186e-02,3.539474e-02,1.396770e-02,0.000000e+00,0.000000e+00,0.000000e+00,5.492386e-04,6.523802e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.892541e-02,8.845305e-03,7.218594e-03,7.054188e-03,9.921336e-04,7.594937e-02,7.900013e-02,,,,,,,,,,,,,,,,,,,,,,,,,,1.396770e-02,1.080752e-01,0.000000e+00,1.396770e-02,0.000000e+00,0.000000e+00,4.190310e-02,1.396770e-02,4.190310e-02
as_caida20060918,,,,,,,1.000000e+00,1.512702e-01,1.965517e-01,1.963048e-01,2.347960e-02,4.811393e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.231357e-03,4.408681e-03,4.888376e-02,2.593610e-03,6.339866e-03,1.741981e-01,7.741457e-03,9.745998e-04,1.779547e-02,7.209033e-03,5.130244e-02,1.302990e-03,1.875792e-01,4.314371e-03,0.000000e+00,1.212123e-02,3.081641e-02,3.356654e-02,1.542857e-01,1.096854e-01,1.232529e-01,1.860027e-02,4.132557e-04,2.502668e-04,2.331847e-04,2.307820e-04,1.407257e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.909280e-03,0.000000e+00,3.690246e-02,4.525663e-02,1.539646e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.896101e-04,8.253819e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.210493e-01,1.121289e-02,9.355391e-03,9.085002e-03,1.231357e-03,8.622017e-02,1.031948e-01,,,,,,,,,,,,,,,,,,,,,,,,,,1.539646e-02,1.318424e-01,0.000000e+00,1.539646e-02,0.000000e+00,0.000000e+00,4.618938e-02,1.539646e-02,4.618938e-02
as_caida20070115,,,,,,,,1.000000e+00,2.454545e-01,2.289348e-01,4.349736e-02,8.567663e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.836791e-03,6.980889e-03,8.655536e-02,3.920255e-03,9.267050e-03,2.521658e-01,1.103263e-02,1.466031e-03,2.610224e-02,1.073948e-02,7.702977e-02,1.938917e-03,2.392269e-01,6.146027e-03,0.000000e+00,1.732579e-02,4.223827e-02,5.124758e-02,2.341014e-01,1.669081e-01,1.665343e-01,2.569535e-02,6.330178e-04,3.838635e-04,3.574727e-04,3.537213e-04,2.148888e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.495332e-03,0.000000e+00,5.363618e-02,6.296439e-02,2.636204e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.791347e-04,1.241314e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.863148e-01,1.615221e-02,1.356164e-02,1.299580e-02,1.836791e-03,1.502636e-01,1.558615e-01,,,,,,,,,,,,,,,,,,,,,,,,,,2.636204e-02,1.803125e-01,0.000000e+00,2.636204e-02,0.000000e+00,0.000000e+00,7.908612e-02,2.636204e-02,7.908612e-02
as_caida20070730,,,,,,,,,1.000000e+00,3.015674e-01,5.611285e-02,1.050157e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.750752e-03,1.178741e-02,1.025078e-01,6.193657e-03,1.416499e-02,4.242566e-01,1.755040e-02,2.167129e-03,4.325818e-02,1.737328e-02,1.295501e-01,3.200731e-03,3.260188e-01,1.004307e-02,0.000000e+00,2.788321e-02,6.559958e-02,8.389425e-02,3.745622e-01,2.650041e-01,2.750953e-01,4.045178e-02,9.374935e-04,6.372958e-04,5.974281e-04,5.930356e-04,3.635981e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.148472e-02,0.000000e+00,8.233728e-02,1.048437e-01,2.382445e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.569799e-03,1.827481e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.828698e-01,2.607672e-02,2.125662e-02,2.038521e-02,2.750752e-03,1.416928e-01,2.558481e-01,,,,,,,,,,,,,,,,,,,,,,,,,,2.382445e-02,2.889492e-01,0.000000e+00,2.382445e-02,0.000000e+00,0.000000e+00,7.147335e-02,2.382445e-02,7.147335e-02
as_caida20071105,,,,,,,,,,1.000000e+00,4.173291e-02,8.545310e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.008123e-03,7.384663e-03,8.704293e-02,4.264469e-03,1.044196e-02,2.973542e-01,1.259739e-02,1.603457e-03,2.804214e-02,1.162666e-02,8.286536e-02,2.120626e-03,2.804183e-01,6.904180e-03,0.000000e+00,1.957920e-02,4.908442e-02,5.526318e-02,2.514286e-01,1.768419e-01,1.996506e-01,3.015520e-02,6.817410e-04,4.118955e-04,3.834360e-04,3.796829e-04,2.305534e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.011165e-03,0.000000e+00,6.005016e-02,7.350175e-02,2.543720e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.108076e-03,1.350579e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.986410e-01,1.805683e-02,1.513853e-02,1.463794e-02,2.008123e-03,1.426868e-01,1.711001e-01,,,,,,,,,,,,,,,,,,,,,,,,,,2.543720e-02,2.143726e-01,0.000000e+00,2.543720e-02,0.000000e+00,0.000000e+00,7.631161e-02,2.543720e-02,7.631161e-02
