,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,7.315822e-01,6.414867e-01,6.355061e-01,6.263700e-01,6.071520e-01,5.595057e-01,5.526446e-01,5.242013e-01,5.126574e-01,1.366020e-02,1.715051e-01,6.872851e-01,2.180781e-01,2.742752e-01,7.136955e-01,4.669586e-01,5.437451e-01,6.348061e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,2.861164e-01,3.624244e-02,1.296288e-02,6.017505e-02,5.179505e-02,,7.330384e-03,,6.274772e-02,2.010745e-01,3.414818e-02,2.191160e-01,1.010122e-01,9.606893e-03,1.600915e-01,3.426372e-01,2.674201e-02,6.994337e-02,1.170914e-01,1.839756e-01,2.472082e-02,1.327062e-02,1.012385e-02,9.892684e-03,9.851236e-03,6.154558e-03,9.516398e-02,3.975024e-01,4.070284e-01,5.104409e-01,,0.000000e+00,1.018627e-01,2.697292e-01,2.368536e-01,0.000000e+00,1.532890e-01,2.774832e-01,,2.459434e-02,2.697039e-01,1.636948e-01,1.806978e-01,1.063834e-01,1.140848e-01,2.308974e-01,2.132300e-01,3.245168e-01,3.990043e-01,0.000000e+00,7.020171e-02,3.031597e-01,7.259619e-01,6.124282e-01,1.022028e-02,5.920497e-01,2.607298e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.031905e-02
as_caida20040705,,1.000000e+00,7.787087e-01,7.528750e-01,7.451814e-01,7.108130e-01,6.650078e-01,6.570601e-01,6.218643e-01,6.057293e-01,1.628561e-02,2.051524e-01,8.096242e-01,2.571197e-01,3.252745e-01,6.417684e-01,5.593861e-01,4.863934e-01,7.490192e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,3.410726e-01,4.422258e-02,1.535533e-02,7.052124e-02,4.591269e-02,,8.846485e-03,,7.392076e-02,2.377928e-01,4.069662e-02,1.973849e-01,1.200340e-01,1.151897e-02,1.878674e-01,4.039468e-01,3.172022e-02,8.260383e-02,1.388860e-01,2.175133e-01,2.891294e-02,1.600076e-02,1.208571e-02,1.180831e-02,1.176282e-02,7.395005e-03,1.159068e-01,3.628781e-01,4.629412e-01,4.631041e-01,,0.000000e+00,1.208902e-01,3.168332e-01,2.136513e-01,0.000000e+00,1.386058e-01,3.291338e-01,,2.988166e-02,2.481495e-01,1.499812e-01,1.651568e-01,9.355367e-02,1.027475e-01,2.138602e-01,1.973105e-01,3.016128e-01,3.704819e-01,0.000000e+00,6.433939e-02,3.566551e-01,8.617121e-01,7.246297e-01,1.197649e-02,5.231263e-01,2.292518e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.797827e-02
as_caida20050103,,,1.000000e+00,8.371053e-01,8.240841e-01,7.866323e-01,7.367054e-01,7.312401e-01,6.908671e-01,6.733470e-01,1.812184e-02,2.279876e-01,8.760088e-01,2.866766e-01,3.629253e-01,5.596211e-01,6.154855e-01,4.253280e-01,8.310062e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,3.787097e-01,4.637017e-02,1.715955e-02,7.823452e-02,4.017115e-02,,9.823972e-03,,8.243231e-02,2.630194e-01,4.479023e-02,1.711852e-01,1.333541e-01,1.272113e-02,2.066729e-01,4.455893e-01,3.547789e-02,9.275693e-02,1.562889e-01,2.384769e-01,3.158705e-02,1.761953e-02,1.336513e-02,1.306315e-02,1.301447e-02,8.149755e-03,1.260628e-01,3.166845e-01,4.057549e-01,4.074770e-01,,0.000000e+00,1.351335e-01,3.503693e-01,1.877762e-01,0.000000e+00,1.263294e-01,3.661305e-01,,3.555179e-02,2.191352e-01,1.327586e-01,1.461657e-01,8.229401e-02,9.019887e-02,1.871573e-01,1.727673e-01,2.659259e-01,3.246062e-01,0.000000e+00,5.585766e-02,3.948892e-01,8.173453e-01,8.003137e-01,1.333116e-02,4.538981e-01,2.067949e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.464144e-02
as_caida20050704,,,,1.000000e+00,8.784449e-01,8.448497e-01,7.844966e-01,7.773721e-01,7.350203e-01,7.202080e-01,1.911751e-02,2.400947e-01,8.620170e-01,3.033871e-01,3.813933e-01,5.519372e-01,6.516795e-01,4.190506e-01,8.818442e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,4.012858e-01,5.008945e-02,1.803605e-02,8.411491e-02,3.929070e-02,,1.035213e-02,,8.755355e-02,2.806205e-01,4.771721e-02,1.696718e-01,1.412786e-01,1.347618e-02,2.233151e-01,4.778904e-01,3.724650e-02,9.818643e-02,1.645981e-01,2.566914e-01,3.441482e-02,1.863322e-02,1.414487e-02,1.382726e-02,1.377854e-02,8.621681e-03,1.328267e-01,3.131870e-01,4.008253e-01,3.990020e-01,,0.000000e+00,1.411247e-01,3.763499e-01,1.840378e-01,0.000000e+00,1.205228e-01,3.863601e-01,,3.464847e-02,2.138307e-01,1.297431e-01,1.436163e-01,8.210612e-02,8.937862e-02,1.831482e-01,1.692101e-01,2.569626e-01,3.167195e-01,0.000000e+00,5.491464e-02,4.206878e-01,8.089049e-01,8.536221e-01,1.399030e-02,4.549152e-01,2.012517e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.422438e-02
as_caida20060116,,,,,1.000000e+00,8.775903e-01,8.193712e-01,8.041214e-01,7.647132e-01,7.460464e-01,2.000760e-02,2.518436e-01,8.524872e-01,3.161631e-01,4.002835e-01,5.424078e-01,6.828087e-01,4.130226e-01,9.165318e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,4.190072e-01,5.245167e-02,1.895494e-02,8.839396e-02,3.881311e-02,,1.087397e-02,,9.139580e-02,2.939466e-01,4.987017e-02,1.670367e-01,1.474654e-01,1.409200e-02,2.323328e-01,4.974779e-01,3.894620e-02,1.027479e-01,1.728379e-01,2.679941e-01,3.585406e-02,1.952263e-02,1.479857e-02,1.445853e-02,1.440714e-02,9.028579e-03,1.401478e-01,3.086708e-01,3.945478e-01,3.932248e-01,,0.000000e+00,1.487509e-01,3.914942e-01,1.804325e-01,0.000000e+00,1.173784e-01,4.047143e-01,,3.602865e-02,2.110805e-01,1.274729e-01,1.417637e-01,8.038950e-02,8.684286e-02,1.810512e-01,1.670123e-01,2.545227e-01,3.131752e-01,0.000000e+00,5.437552e-02,4.396855e-01,7.985225e-01,8.968093e-01,1.472373e-02,4.514054e-01,1.970489e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.386693e-02
as_caida20060417,,,,,,1.000000e+00,8.382502e-01,8.261484e-01,7.834855e-01,7.692602e-01,2.056453e-02,2.582658e-01,8.151401e-01,3.268802e-01,4.114848e-01,5.193097e-01,6.957420e-01,3.954577e-01,8.811019e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,4.280080e-01,5.337048e-02,1.938922e-02,8.972413e-02,3.786616e-02,,1.104817e-02,,9.353221e-02,2.991195e-01,5.084234e-02,1.595754e-01,1.508737e-01,1.447146e-02,2.361961e-01,5.072657e-01,4.010706e-02,1.050902e-01,1.760399e-01,2.711410e-01,3.619032e-02,2.000644e-02,1.515342e-02,1.480028e-02,1.475130e-02,9.238054e-03,1.403786e-01,3.007660e-01,3.877018e-01,3.793667e-01,,0.000000e+00,1.555430e-01,4.003215e-01,1.749979e-01,0.000000e+00,1.149720e-01,4.166589e-01,,3.625000e-02,2.066237e-01,1.256055e-01,1.381367e-01,7.883881e-02,8.397813e-02,1.766782e-01,1.639364e-01,2.468317e-01,3.063517e-01,0.000000e+00,5.243940e-02,4.508263e-01,7.602832e-01,8.999835e-01,1.520111e-02,4.262959e-01,1.920458e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.362486e-02
as_caida20060918,,,,,,,1.000000e+00,8.996935e-01,8.573524e-01,8.394269e-01,2.229336e-02,2.808988e-01,7.669145e-01,3.498299e-01,4.435858e-01,4.923308e-01,7.682706e-01,3.721555e-01,8.145942e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,4.711909e-01,6.268688e-02,2.116018e-02,9.970350e-02,3.408039e-02,,1.221818e-02,,1.028953e-01,3.321084e-01,5.677499e-02,1.488880e-01,1.662495e-01,1.614092e-02,2.664007e-01,5.668296e-01,4.374908e-02,1.139685e-01,1.901530e-01,3.083924e-01,4.169745e-02,2.251791e-02,1.656484e-02,1.619343e-02,1.614310e-02,1.030372e-02,1.621747e-01,2.951743e-01,3.791292e-01,3.552698e-01,,0.000000e+00,1.637702e-01,4.458156e-01,1.653414e-01,0.000000e+00,1.050972e-01,4.490419e-01,,3.938120e-02,1.990814e-01,1.189547e-01,1.337942e-01,7.390997e-02,7.979413e-02,1.726144e-01,1.599169e-01,2.371954e-01,2.970640e-01,0.000000e+00,5.153726e-02,4.944774e-01,7.219246e-01,8.567790e-01,1.640166e-02,4.025602e-01,1.737138e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.304368e-02
as_caida20070115,,,,,,,,1.000000e+00,8.379917e-01,8.292094e-01,2.201949e-02,2.762622e-01,7.478807e-01,3.545074e-01,4.422452e-01,4.760555e-01,7.490374e-01,3.636408e-01,8.124378e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,4.574286e-01,5.777384e-02,2.091279e-02,9.608461e-02,3.477190e-02,,1.186528e-02,,1.001891e-01,3.194827e-01,5.436695e-02,1.471200e-01,1.619102e-01,1.539484e-02,2.528553e-01,5.428051e-01,4.291578e-02,1.125988e-01,1.897988e-01,2.897548e-01,3.867940e-02,2.125984e-02,1.622999e-02,1.585481e-02,1.579209e-02,9.834054e-03,1.517411e-01,2.694239e-01,3.448672e-01,3.446850e-01,,0.000000e+00,1.694082e-01,4.269260e-01,1.577006e-01,0.000000e+00,1.062293e-01,4.471247e-01,,4.378211e-02,1.840033e-01,1.116822e-01,1.231285e-01,7.111267e-02,7.839297e-02,1.574852e-01,1.460780e-01,2.206849e-01,2.723913e-01,0.000000e+00,4.732488e-02,4.843704e-01,6.938338e-01,8.233357e-01,1.620916e-02,3.913126e-01,1.775652e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.087920e-02
as_caida20070730,,,,,,,,,1.000000e+00,8.829657e-01,2.345174e-02,2.943354e-01,7.206156e-01,3.719808e-01,4.688505e-01,4.588578e-01,8.062418e-01,3.458945e-01,7.640171e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,4.964420e-01,6.828817e-02,2.239054e-02,1.050768e-01,3.210760e-02,,1.276361e-02,,1.087076e-01,3.502226e-01,5.952183e-02,1.392921e-01,1.751821e-01,1.682914e-02,2.806837e-01,5.981895e-01,4.602187e-02,1.211021e-01,2.011566e-01,3.250114e-01,4.395499e-02,2.337698e-02,1.738547e-02,1.700405e-02,1.695040e-02,1.074606e-02,1.689447e-01,2.677936e-01,3.418463e-01,3.296862e-01,,0.000000e+00,1.751388e-01,4.710609e-01,1.542540e-01,0.000000e+00,9.852915e-02,4.741868e-01,,4.272500e-02,1.814402e-01,1.071827e-01,1.221898e-01,6.877894e-02,7.522441e-02,1.555576e-01,1.437187e-01,2.160319e-01,2.680401e-01,0.000000e+00,4.700007e-02,5.222840e-01,6.745425e-01,7.988588e-01,1.728002e-02,3.762904e-01,1.628988e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.062274e-02
as_caida20071105,,,,,,,,,,1.000000e+00,2.428879e-02,3.056062e-01,7.005838e-01,3.863511e-01,4.858539e-01,4.470668e-01,8.347729e-01,3.396575e-01,7.471461e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,5.096498e-01,6.595924e-02,2.302470e-02,1.083512e-01,3.080842e-02,,1.320224e-02,,1.118158e-01,3.595966e-01,6.143558e-02,1.367520e-01,1.805263e-01,1.740886e-02,2.886043e-01,6.152791e-01,4.752912e-02,1.242289e-01,2.074123e-01,3.324024e-01,4.490506e-02,2.419404e-02,1.802390e-02,1.761035e-02,1.755853e-02,1.110854e-02,1.735600e-01,2.643254e-01,3.389287e-01,3.238692e-01,,0.000000e+00,1.817386e-01,4.836758e-01,1.497007e-01,0.000000e+00,9.704899e-02,4.918701e-01,,4.501705e-02,1.775924e-01,1.065853e-01,1.201611e-01,6.752083e-02,7.298658e-02,1.538025e-01,1.427610e-01,2.116934e-01,2.646455e-01,0.000000e+00,4.623069e-02,5.392043e-01,6.532551e-01,7.763279e-01,1.802122e-02,3.595279e-01,1.590335e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.054989e-02
