,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,5.143161e-01,5.221381e-01,4.937873e-01,6.547869e-01,5.283105e-01,5.005914e-01,5.353038e-01,5.548515e-01,7.063839e-01,3.430398e-01,5.844958e-01,4.885787e-02,1.046954e-01,1.675127e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.202494e-03,9.554826e-02,1.444854e-01,2.893912e-03,2.057472e-02,6.239845e-01,1.623700e-02,6.297993e-03,8.840842e-02,2.243227e-02,1.528873e-01,8.489414e-03,3.931733e-01,1.948658e-02,0.000000e+00,5.042660e-02,8.382317e-02,1.006776e-01,3.526814e-01,3.381482e-01,2.137359e-01,3.572586e-02,1.762173e-03,1.562994e-03,1.476764e-03,1.535692e-03,1.025016e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.563832e-02,0.000000e+00,1.417311e-01,1.092646e-01,0.000000e+00,0.000000e+00,1.668782e-01,1.675127e-01,2.441528e-03,2.353026e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.814721e-01,4.603415e-02,1.024306e-01,9.845329e-02,7.919208e-03,3.004442e-01,3.670621e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.772208e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20040705,,1.000000e+00,9.025013e-01,8.680641e-01,7.095263e-01,8.696115e-01,8.780800e-01,8.477914e-01,8.338478e-01,6.135178e-01,6.177202e-01,4.982437e-01,2.692922e-02,6.354444e-02,1.098457e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.978601e-03,1.753096e-01,2.738285e-01,5.068638e-03,3.744060e-02,5.843534e-01,2.868179e-02,1.140358e-02,1.613441e-01,4.006223e-02,2.666079e-01,1.496801e-02,6.323576e-01,3.336030e-02,0.000000e+00,8.921557e-02,1.439782e-01,1.788113e-01,6.263771e-01,6.054464e-01,3.673122e-01,6.308799e-02,3.238322e-03,2.723368e-03,2.555521e-03,2.657143e-03,1.797876e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.776847e-02,0.000000e+00,2.487453e-01,1.843488e-01,0.000000e+00,0.000000e+00,1.070782e-01,1.098457e-01,4.187453e-03,4.369983e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.155934e-01,7.989107e-02,1.863209e-01,1.782962e-01,1.447824e-02,1.772219e-01,6.181404e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.335285e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050103,,,1.000000e+00,8.750830e-01,6.981756e-01,8.686653e-01,8.768973e-01,8.552224e-01,8.352715e-01,6.098368e-01,6.047585e-01,4.758348e-01,3.008642e-02,6.209325e-02,9.602048e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.216911e-03,1.673983e-01,2.514631e-01,5.080300e-03,3.597816e-02,6.116505e-01,2.844589e-02,1.101272e-02,1.541158e-01,3.920532e-02,2.698674e-01,1.492208e-02,6.830933e-01,3.418452e-02,0.000000e+00,8.828441e-02,1.480403e-01,1.771325e-01,6.199855e-01,5.964954e-01,3.785530e-01,6.258068e-02,3.086594e-03,2.766914e-03,2.617078e-03,2.723006e-03,1.814137e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.707640e-02,0.000000e+00,2.485494e-01,1.911061e-01,0.000000e+00,0.000000e+00,9.730076e-02,9.602048e-02,4.283193e-03,4.067684e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.054092e-01,8.072390e-02,1.785389e-01,1.716376e-01,1.379972e-02,1.812653e-01,6.454589e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.212739e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050704,,,,1.000000e+00,6.671725e-01,8.312624e-01,9.062885e-01,8.191217e-01,7.949350e-01,5.863606e-01,6.579368e-01,4.618230e-01,2.873945e-02,6.060893e-02,9.560846e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.913238e-03,1.824238e-01,2.773685e-01,5.442720e-03,3.924118e-02,5.767808e-01,3.069836e-02,1.197320e-02,1.679351e-01,4.229138e-02,2.882174e-01,1.600849e-02,6.206962e-01,3.624962e-02,0.000000e+00,9.482575e-02,1.560409e-01,1.906883e-01,6.670651e-01,6.404452e-01,4.044534e-01,6.726377e-02,3.377710e-03,2.950937e-03,2.783926e-03,2.896671e-03,1.940089e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.928457e-02,0.000000e+00,2.656855e-01,2.023147e-01,0.000000e+00,0.000000e+00,9.361662e-02,9.560846e-02,4.547159e-03,4.469709e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.041449e-01,8.577961e-02,1.940582e-01,1.864538e-01,1.504201e-02,1.758513e-01,6.796070e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.162572e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060116,,,,,1.000000e+00,7.218881e-01,6.748472e-01,7.230823e-01,7.509007e-01,7.664221e-01,4.620028e-01,6.135570e-01,3.354298e-02,7.756813e-02,1.320755e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.943827e-03,1.308933e-01,2.042971e-01,3.940946e-03,2.816084e-02,7.611810e-01,2.212172e-02,8.640249e-03,1.221207e-01,3.070491e-02,2.070475e-01,1.151510e-02,5.290667e-01,2.639645e-02,0.000000e+00,6.880443e-02,1.133290e-01,1.363218e-01,4.805134e-01,4.613308e-01,2.866936e-01,4.877081e-02,2.411494e-03,2.104121e-03,1.983898e-03,2.060572e-03,1.380674e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.173374e-02,0.000000e+00,1.930566e-01,1.481154e-01,0.000000e+00,0.000000e+00,1.299790e-01,1.320755e-01,3.310718e-03,3.279455e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.397624e-01,6.262321e-02,1.412552e-01,1.352947e-01,1.092149e-02,2.192523e-01,4.941888e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.856394e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060417,,,,,,1.000000e+00,8.417110e-01,8.725746e-01,8.507886e-01,6.218087e-01,5.778587e-01,4.920005e-01,2.916147e-02,6.365596e-02,1.034835e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.797134e-03,1.616165e-01,2.494373e-01,4.892952e-03,3.489079e-02,6.243050e-01,2.755005e-02,1.069125e-02,1.509103e-01,3.792335e-02,2.578338e-01,1.429586e-02,6.498133e-01,3.283093e-02,0.000000e+00,8.511829e-02,1.404245e-01,1.693330e-01,5.952505e-01,5.692636e-01,3.621930e-01,6.045094e-02,2.987769e-03,2.617455e-03,2.471317e-03,2.568531e-03,1.717291e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.692159e-02,0.000000e+00,2.393558e-01,1.848888e-01,0.000000e+00,0.000000e+00,9.996596e-02,1.034835e-01,4.116927e-03,4.020297e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.114263e-01,7.743626e-02,1.739404e-01,1.671626e-01,1.346740e-02,1.850675e-01,6.174814e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.297742e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060918,,,,,,,1.000000e+00,8.295880e-01,8.047506e-01,5.915632e-01,6.372514e-01,4.693475e-01,2.818845e-02,6.091070e-02,9.816677e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.583694e-03,1.773558e-01,2.719255e-01,5.299951e-03,3.819837e-02,5.817071e-01,2.987735e-02,1.166823e-02,1.644447e-01,4.129567e-02,2.799101e-01,1.556947e-02,6.515868e-01,3.549022e-02,0.000000e+00,9.254432e-02,1.523339e-01,1.851879e-01,6.469549e-01,6.219749e-01,3.926219e-01,6.561562e-02,3.283480e-03,2.850978e-03,2.688338e-03,2.795494e-03,1.874494e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.876347e-02,0.000000e+00,2.599283e-01,1.986077e-01,0.000000e+00,0.000000e+00,9.560418e-02,9.816677e-02,4.449637e-03,4.383971e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.060516e-01,8.391072e-02,1.895126e-01,1.820606e-01,1.471972e-02,1.753400e-01,6.681045e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.196925e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070115,,,,,,,,1.000000e+00,8.638283e-01,6.374619e-01,6.069780e-01,5.261553e-01,3.119869e-02,6.920009e-02,1.140042e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.794173e-03,1.665180e-01,2.608758e-01,4.860636e-03,3.459866e-02,6.273751e-01,2.719734e-02,1.075146e-02,1.492157e-01,3.738392e-02,2.535172e-01,1.429352e-02,6.444800e-01,3.232427e-02,0.000000e+00,8.334797e-02,1.378284e-01,1.711549e-01,5.947828e-01,5.677954e-01,3.566979e-01,5.914925e-02,3.124301e-03,2.648034e-03,2.491387e-03,2.591506e-03,1.743663e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.601567e-02,0.000000e+00,2.340884e-01,1.808315e-01,0.000000e+00,0.000000e+00,1.073188e-01,1.140042e-01,4.039540e-03,3.953251e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.205724e-01,7.627951e-02,1.704886e-01,1.637441e-01,1.326875e-02,1.970443e-01,6.065780e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.406756e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070730,,,,,,,,,1.000000e+00,6.507641e-01,5.561080e-01,5.177041e-01,3.043856e-02,6.671636e-02,1.088334e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.387691e-03,1.554659e-01,2.376714e-01,4.665688e-03,3.344054e-02,6.462915e-01,2.624541e-02,1.023487e-02,1.442031e-01,3.630264e-02,2.457473e-01,1.369031e-02,6.269867e-01,3.131009e-02,0.000000e+00,8.140852e-02,1.345491e-01,1.626614e-01,5.694242e-01,5.467203e-01,3.442042e-01,5.776434e-02,2.872063e-03,2.508735e-03,2.366543e-03,2.460420e-03,1.647786e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.541367e-02,0.000000e+00,2.292204e-01,1.753780e-01,0.000000e+00,0.000000e+00,1.068456e-01,1.088334e-01,3.924585e-03,3.848375e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.170332e-01,7.410971e-02,1.664715e-01,1.598271e-01,1.290393e-02,1.904584e-01,5.887850e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,2.412722e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20071105,,,,,,,,,,1.000000e+00,4.171697e-01,6.751202e-01,4.197639e-02,8.919983e-02,1.416703e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.223359e-03,1.154633e-01,1.769593e-01,3.392962e-03,2.484162e-02,7.321083e-01,1.924317e-02,7.552342e-03,1.071916e-01,2.653794e-02,1.793684e-01,1.000173e-02,4.373333e-01,2.255053e-02,0.000000e+00,5.944452e-02,9.704269e-02,1.195907e-01,4.167013e-01,4.005683e-01,2.533830e-01,4.215950e-02,2.145808e-03,1.830777e-03,1.723025e-03,1.793249e-03,1.207311e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.835073e-02,0.000000e+00,1.665461e-01,1.261359e-01,0.000000e+00,0.000000e+00,1.357674e-01,1.416703e-01,2.834162e-03,2.842051e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.539134e-01,5.336446e-02,1.223206e-01,1.175101e-01,9.512424e-03,2.590730e-01,4.263719e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.172278e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
