,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,6.364983e-01,5.538050e-01,6.585384e-01,5.517186e-01,5.184649e-01,4.702881e-01,3.924922e-01,4.609981e-01,4.162121e-01,1.959114e-03,2.671911e-02,9.358316e-02,2.038579e-02,3.030739e-02,1.840087e-01,6.823180e-02,2.458067e-01,8.748727e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.150804e-03,5.315258e-02,1.280932e-02,1.059722e-03,4.151819e-03,6.045500e-01,2.147017e-03,7.858163e-04,8.196791e-04,5.723629e-03,3.897596e-02,7.691983e-03,5.399007e-01,1.677639e-02,2.662295e-03,3.811389e-02,6.301609e-02,9.490611e-03,2.722252e-02,1.640514e-02,2.418611e-02,8.285973e-03,5.648767e-03,2.211681e-03,2.268540e-03,2.360894e-03,2.914860e-03,4.047619e-01,0.000000e+00,0.000000e+00,6.944241e-01,1.687228e-03,0.000000e+00,1.308917e-01,5.179636e-02,5.695919e-01,0.000000e+00,3.396743e-01,3.081464e-02,1.629140e-03,4.425402e-03,1.829870e-01,5.105397e-01,1.393332e-01,7.625915e-01,8.730752e-01,5.205561e-01,3.375691e-01,4.027508e-01,6.808193e-01,0.000000e+00,2.439827e-01,4.288710e-02,4.598598e-01,2.785179e-01,1.151577e-03,1.558417e-01,2.132328e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20040705,,1.000000e+00,8.132015e-01,9.015942e-01,8.247583e-01,7.672882e-01,6.985077e-01,5.780240e-01,6.793579e-01,6.108784e-01,2.760680e-03,3.778926e-02,1.319572e-01,2.831356e-02,4.242320e-02,2.586184e-01,9.696918e-02,3.485568e-01,1.226022e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.484466e-03,7.478057e-02,1.693408e-02,1.464558e-03,6.202368e-03,5.417607e-01,2.616047e-03,1.102943e-03,9.158681e-04,7.878319e-03,5.601890e-02,1.087975e-02,7.538977e-01,2.327965e-02,3.777766e-03,5.591395e-02,9.081238e-02,1.363164e-02,3.956801e-02,2.359895e-02,3.663395e-02,1.234721e-02,8.075686e-03,3.123167e-03,3.211721e-03,3.345817e-03,4.142729e-03,5.674603e-01,0.000000e+00,0.000000e+00,7.482365e-01,2.463230e-03,0.000000e+00,1.909997e-01,7.323455e-02,3.942579e-01,0.000000e+00,4.768173e-01,4.310495e-02,2.272406e-03,5.556364e-03,1.210497e-01,3.329571e-01,8.740124e-02,7.571953e-01,5.900113e-01,3.449492e-01,2.238995e-01,2.681998e-01,4.612020e-01,0.000000e+00,1.613995e-01,6.098665e-02,6.759445e-01,4.077564e-01,1.485120e-03,2.324001e-01,2.994382e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050103,,,1.000000e+00,7.722171e-01,9.242611e-01,9.007060e-01,8.205394e-01,6.816215e-01,8.002766e-01,7.221938e-01,3.325578e-03,4.537663e-02,1.595096e-01,3.438943e-02,5.119697e-02,3.128793e-01,1.164094e-01,4.195080e-01,1.483431e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.875009e-03,9.021290e-02,2.129931e-02,1.782023e-03,7.289313e-03,4.763155e-01,3.400955e-03,1.329910e-03,1.251881e-03,9.625132e-03,6.694978e-02,1.306012e-02,8.170631e-01,2.827724e-02,4.517388e-03,6.631861e-02,1.085311e-01,1.629889e-02,4.707470e-02,2.823462e-02,4.279441e-02,1.453750e-02,9.514036e-03,3.752735e-03,3.855055e-03,4.012769e-03,4.910286e-03,6.626984e-01,0.000000e+00,0.000000e+00,6.556482e-01,2.926058e-03,0.000000e+00,2.268418e-01,8.827026e-02,3.362167e-01,0.000000e+00,5.782986e-01,5.202551e-02,2.758352e-03,7.090649e-03,1.031820e-01,2.889507e-01,7.707754e-02,6.446813e-01,5.094223e-01,2.950777e-01,1.918958e-01,2.317475e-01,3.913603e-01,0.000000e+00,1.375759e-01,7.323488e-02,7.969018e-01,4.826560e-01,1.876123e-03,2.728770e-01,3.627408e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050704,,,,1.000000e+00,7.902256e-01,7.247466e-01,6.684313e-01,5.585506e-01,6.560623e-01,5.962935e-01,2.765338e-03,3.751279e-02,1.340409e-01,2.907402e-02,4.298196e-02,2.630299e-01,9.807191e-02,3.503265e-01,1.251698e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.624195e-03,7.484892e-02,1.811988e-02,1.505143e-03,6.025669e-03,5.888897e-01,3.090812e-03,1.118394e-03,1.149868e-03,8.183077e-03,5.554987e-02,1.071412e-02,7.655041e-01,2.376899e-02,3.666278e-03,5.520737e-02,9.090648e-02,1.358854e-02,3.914419e-02,2.371140e-02,3.536135e-02,1.206448e-02,7.334613e-03,3.076703e-03,3.162865e-03,3.285765e-03,3.837823e-03,4.722222e-01,0.000000e+00,0.000000e+00,7.651452e-01,2.406695e-03,0.000000e+00,1.903004e-01,7.471625e-02,3.928980e-01,0.000000e+00,4.896008e-01,4.366361e-02,2.326237e-03,6.327526e-03,1.088166e-01,3.206584e-01,8.229825e-02,7.825954e-01,6.015393e-01,3.145622e-01,2.057456e-01,2.545150e-01,4.308466e-01,0.000000e+00,1.450888e-01,6.101265e-02,6.532985e-01,3.960334e-01,1.625333e-03,2.252100e-01,3.057843e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060116,,,,,1.000000e+00,8.665822e-01,8.045421e-01,6.679614e-01,7.862629e-01,7.120687e-01,3.281722e-03,4.452317e-02,1.597363e-01,3.440465e-02,5.076094e-02,3.104220e-01,1.156844e-01,4.148805e-01,1.485732e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.897287e-03,8.869582e-02,2.112219e-02,1.779494e-03,7.242014e-03,5.005371e-01,3.412477e-03,1.316145e-03,1.238932e-03,9.595813e-03,6.626701e-02,1.275417e-02,8.451665e-01,2.808505e-02,4.361117e-03,6.591876e-02,1.081554e-01,1.605442e-02,4.666593e-02,2.808935e-02,4.231529e-02,1.440476e-02,8.694671e-03,3.661005e-03,3.759002e-03,3.906329e-03,4.560841e-03,5.595238e-01,0.000000e+00,0.000000e+00,6.370032e-01,2.888887e-03,0.000000e+00,2.252605e-01,8.866939e-02,3.372180e-01,0.000000e+00,5.758890e-01,5.154002e-02,2.770183e-03,7.111856e-03,9.087003e-02,2.707304e-01,7.062299e-02,6.587003e-01,5.014501e-01,2.626208e-01,1.717508e-01,2.123523e-01,3.582170e-01,0.000000e+00,1.211600e-01,7.280525e-02,7.808744e-01,4.724406e-01,1.898381e-03,2.666667e-01,3.631526e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060417,,,,,,1.000000e+00,8.778149e-01,7.259906e-01,8.537473e-01,7.660087e-01,3.523355e-03,4.816366e-02,1.683752e-01,3.640605e-02,5.441864e-02,3.304030e-01,1.235655e-01,4.425465e-01,1.569682e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.926822e-03,9.537143e-02,2.239710e-02,1.881271e-03,7.793406e-03,4.432476e-01,3.440457e-03,1.407251e-03,1.224501e-03,1.007228e-02,7.095780e-02,1.386111e-02,7.566075e-01,2.984429e-02,4.814721e-03,7.037468e-02,1.148219e-01,1.723920e-02,4.992704e-02,2.986173e-02,4.570279e-02,1.546845e-02,1.028057e-02,3.978461e-03,4.085742e-03,4.255412e-03,5.273374e-03,7.032947e-01,0.000000e+00,0.000000e+00,6.151340e-01,3.128771e-03,0.000000e+00,2.404786e-01,9.375966e-02,3.151249e-01,0.000000e+00,6.088875e-01,5.530698e-02,2.908398e-03,7.285684e-03,1.004707e-01,2.757060e-01,7.440261e-02,6.069877e-01,4.814899e-01,2.857078e-01,1.852371e-01,2.208092e-01,3.764030e-01,0.000000e+00,1.339609e-01,7.757702e-02,8.499213e-01,5.146017e-01,1.927744e-03,2.905982e-01,3.818740e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060918,,,,,,,1.000000e+00,7.926225e-01,9.343719e-01,8.443875e-01,3.895526e-03,5.285022e-02,1.900202e-01,4.113279e-02,6.062167e-02,3.683270e-01,1.376147e-01,4.930643e-01,1.774978e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.202946e-03,1.049150e-01,2.618131e-02,2.111195e-03,8.630742e-03,4.284728e-01,3.874565e-03,1.559865e-03,1.420384e-03,1.131246e-02,7.881845e-02,1.509072e-02,7.176890e-01,3.329051e-02,5.182752e-03,7.838710e-02,1.286252e-01,1.900132e-02,5.546091e-02,3.328976e-02,5.045454e-02,1.713857e-02,1.038311e-02,4.333377e-03,4.445359e-03,4.620787e-03,5.412399e-03,5.607089e-01,0.000000e+00,0.000000e+00,5.356965e-01,3.463456e-03,0.000000e+00,2.678947e-01,1.053259e-01,2.844593e-01,0.000000e+00,6.846751e-01,6.155499e-02,3.304600e-03,8.207052e-03,8.010128e-02,2.330916e-01,6.218591e-02,5.622051e-01,4.300073e-01,2.291403e-01,1.490390e-01,1.801128e-01,3.072467e-01,0.000000e+00,1.068017e-01,8.681271e-02,9.236906e-01,5.613116e-01,2.204087e-03,3.162421e-01,4.322310e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070115,,,,,,,,1.000000e+00,8.171794e-01,8.956986e-01,4.809564e-03,6.523580e-02,2.338176e-01,5.068510e-02,7.481018e-02,4.553393e-01,1.696683e-01,6.077183e-01,2.182543e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.852470e-03,1.299026e-01,3.237726e-02,2.621107e-03,1.049240e-02,3.544056e-01,5.263685e-03,1.939489e-03,1.955222e-03,1.414372e-02,9.663171e-02,1.866642e-02,6.010949e-01,4.134617e-02,6.388382e-03,9.579265e-02,1.578631e-01,2.350530e-02,6.791881e-02,4.102128e-02,6.124568e-02,2.089593e-02,1.279700e-02,5.352336e-03,5.494533e-03,5.709379e-03,6.694139e-03,4.620438e-01,0.000000e+00,0.000000e+00,4.580813e-01,4.216641e-03,0.000000e+00,3.290425e-01,1.293812e-01,2.351668e-01,0.000000e+00,8.494141e-01,7.602235e-02,4.063687e-03,1.082933e-02,6.600626e-02,1.936131e-01,5.099062e-02,4.627216e-01,3.581856e-01,1.906413e-01,1.246350e-01,1.538843e-01,2.572732e-01,0.000000e+00,8.800834e-02,1.063732e-01,8.249479e-01,6.864432e-01,2.854335e-03,3.891004e-01,5.328603e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070730,,,,,,,,,1.000000e+00,8.733163e-01,4.068258e-03,5.511509e-02,1.980023e-01,4.297512e-02,6.331838e-02,3.860636e-01,1.437612e-01,5.143221e-01,1.853846e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.361939e-03,1.097406e-01,2.724723e-02,2.215341e-03,8.827567e-03,4.219051e-01,4.325574e-03,1.634139e-03,1.629354e-03,1.197148e-02,8.177143e-02,1.576307e-02,7.106978e-01,3.491973e-02,5.386469e-03,8.097393e-02,1.336072e-01,1.983202e-02,5.744389e-02,3.467017e-02,5.166754e-02,1.764581e-02,1.069155e-02,4.518025e-03,4.636684e-03,4.816186e-03,5.606817e-03,5.350708e-01,0.000000e+00,0.000000e+00,5.361992e-01,3.550316e-03,0.000000e+00,2.778462e-01,1.096927e-01,2.770356e-01,0.000000e+00,7.178765e-01,6.431449e-02,3.450539e-03,9.034776e-03,7.643869e-02,2.265861e-01,5.969497e-02,5.447894e-01,4.204128e-01,2.210170e-01,1.445783e-01,1.789393e-01,2.984021e-01,0.000000e+00,1.019182e-01,9.017518e-02,9.511663e-01,5.788181e-01,2.363221e-03,3.276269e-01,4.508680e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20071105,,,,,,,,,,1.000000e+00,4.464202e-03,6.032144e-02,2.179882e-01,4.721496e-02,6.937240e-02,4.251421e-01,1.579159e-01,5.670382e-01,2.036370e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.658809e-03,1.206438e-01,3.031164e-02,2.442853e-03,9.667910e-03,3.807142e-01,4.995962e-03,1.801349e-03,1.933763e-03,1.330611e-02,8.979955e-02,1.725277e-02,6.499925e-01,3.847280e-02,5.867739e-03,8.907592e-02,1.472023e-01,2.187836e-02,6.316594e-02,3.826007e-02,5.664539e-02,1.939016e-02,1.143866e-02,4.946862e-03,5.079918e-03,5.274602e-03,6.037329e-03,4.556275e-01,0.000000e+00,0.000000e+00,4.816031e-01,3.898711e-03,0.000000e+00,3.065124e-01,1.203264e-01,2.474612e-01,0.000000e+00,7.935373e-01,7.044887e-02,3.799006e-03,1.028088e-02,6.508965e-02,1.977098e-01,5.077595e-02,4.920295e-01,3.761037e-01,1.898448e-01,1.247552e-01,1.573000e-01,2.593340e-01,0.000000e+00,8.678620e-02,9.900347e-02,8.787705e-01,6.332610e-01,2.660749e-03,3.601157e-01,4.977403e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
