,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,6.871678e-01,6.081284e-01,7.265455e-01,5.912195e-01,5.699868e-01,5.092395e-01,4.967062e-01,3.407243e-01,4.744790e-01,5.238075e-03,3.022529e-02,1.663885e-01,2.784202e-02,4.064168e-02,3.682488e-01,2.285977e-01,2.504092e-01,1.472627e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.973433e-04,3.869674e-02,4.620527e-03,8.449149e-04,2.905469e-03,2.577488e-01,1.814130e-04,3.593520e-04,4.706636e-03,4.878543e-03,2.623062e-02,3.022241e-03,2.053737e-01,8.232857e-03,0.000000e+00,1.337449e-02,2.276846e-02,1.556929e-02,5.534647e-02,4.200599e-02,7.687013e-02,7.336116e-03,1.159464e-03,6.046673e-04,6.038860e-04,5.999835e-04,5.151354e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.083470e-02,1.478929e-03,0.000000e+00,8.543986e-02,2.378571e-02,0.000000e+00,0.000000e+00,2.393425e-01,4.073346e-02,7.688905e-04,1.852963e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.418985e-01,1.948068e-02,1.562282e-01,1.342103e-01,4.488262e-04,5.372717e-02,1.206157e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20040705,,1.000000e+00,6.136478e-01,7.432727e-01,6.248780e-01,5.980693e-01,5.415778e-01,5.082345e-01,3.427938e-01,4.880701e-01,5.529060e-03,3.185721e-02,1.821285e-01,3.112066e-02,4.484193e-02,3.599089e-01,2.406413e-01,2.323462e-01,1.678608e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.344235e-04,3.985380e-02,5.220284e-03,9.126095e-04,3.099959e-03,2.844773e-01,1.821955e-04,3.778118e-04,5.195679e-03,5.097900e-03,2.726681e-02,3.197596e-03,2.143686e-01,8.801963e-03,0.000000e+00,1.367219e-02,2.339330e-02,1.626284e-02,5.789258e-02,4.363842e-02,7.929297e-02,7.375408e-03,1.156996e-03,6.403400e-04,6.387221e-04,6.340930e-04,5.310082e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.078208e-01,1.608118e-03,0.000000e+00,8.802380e-02,2.516885e-02,0.000000e+00,0.000000e+00,2.449315e-01,4.506545e-02,8.247049e-04,2.329899e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.796507e-01,2.056842e-02,1.575973e-01,1.358946e-01,4.746748e-04,7.559552e-02,1.305873e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050103,,,1.000000e+00,6.793778e-01,8.039024e-01,7.718297e-01,6.936745e-01,6.884058e-01,4.733186e-01,6.393839e-01,7.063792e-03,4.056412e-02,2.210802e-01,3.515518e-02,5.087407e-02,3.070748e-01,3.056919e-01,2.202709e-01,1.877580e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.653505e-04,5.346845e-02,6.351850e-03,1.117371e-03,3.616382e-03,3.240055e-01,2.437354e-04,4.705658e-04,6.247698e-03,6.592830e-03,3.548325e-02,4.066792e-03,2.747795e-01,1.090389e-02,0.000000e+00,1.833280e-02,3.090974e-02,2.109995e-02,7.508691e-02,5.690120e-02,1.041546e-01,1.018329e-02,1.639434e-03,8.156605e-04,8.160081e-04,8.117050e-04,7.126186e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.619669e-02,2.003066e-03,0.000000e+00,1.154356e-01,3.176606e-02,0.000000e+00,0.000000e+00,3.078356e-01,5.089421e-02,1.016605e-03,2.306495e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.913698e-01,2.610672e-02,2.167036e-01,1.849309e-01,5.886558e-04,6.716709e-02,1.567047e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050704,,,,1.000000e+00,6.760976e-01,6.450197e-01,5.781805e-01,5.632411e-01,3.815225e-01,5.348837e-01,5.927437e-03,3.418995e-02,1.886521e-01,3.145125e-02,4.519959e-02,3.723636e-01,2.574409e-01,2.523636e-01,1.686006e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.389273e-04,4.377505e-02,5.188470e-03,9.628736e-04,3.316035e-03,2.979044e-01,2.129640e-04,4.144522e-04,5.406039e-03,5.504397e-03,2.958791e-02,3.424021e-03,2.312558e-01,9.357666e-03,0.000000e+00,1.505387e-02,2.566642e-02,1.760379e-02,6.251436e-02,4.739611e-02,8.642383e-02,8.250173e-03,1.304739e-03,6.845370e-04,6.838759e-04,6.794710e-04,5.822950e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.527273e-02,1.674911e-03,0.000000e+00,9.609860e-02,2.702722e-02,0.000000e+00,0.000000e+00,2.678356e-01,4.526894e-02,8.701948e-04,2.225131e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.363636e-01,2.200904e-02,1.757749e-01,1.508400e-01,5.284900e-04,6.450948e-02,1.362978e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060116,,,,,1.000000e+00,7.915753e-01,7.174840e-01,6.926877e-01,4.645972e-01,6.590154e-01,7.323503e-03,4.207594e-02,2.361754e-01,3.951387e-02,5.629122e-02,3.073171e-01,3.183492e-01,2.078049e-01,2.129896e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.400331e-04,5.375162e-02,6.524275e-03,1.188251e-03,4.119407e-03,3.662944e-01,2.986668e-04,5.033410e-04,6.675574e-03,6.787111e-03,3.636926e-02,4.229688e-03,2.867340e-01,1.156024e-02,0.000000e+00,1.843737e-02,3.143153e-02,2.165875e-02,7.701175e-02,5.832420e-02,1.058066e-01,1.006222e-02,1.588431e-03,8.465399e-04,8.456443e-04,8.398332e-04,7.149519e-04,0.000000e+00,0.000000e+00,0.000000e+00,8.487805e-02,2.073494e-03,0.000000e+00,1.178156e-01,3.334709e-02,0.000000e+00,0.000000e+00,3.264658e-01,5.639739e-02,1.073696e-03,2.903535e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.512195e-01,2.706804e-02,2.146644e-01,1.847604e-01,6.502108e-04,8.676834e-02,1.677199e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060417,,,,,,1.000000e+00,7.551528e-01,7.374835e-01,4.966741e-01,6.994866e-01,8.171771e-03,4.640091e-02,2.465675e-01,4.138348e-02,5.866395e-02,2.948662e-01,3.491102e-01,2.167617e-01,2.178569e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.112985e-04,5.879992e-02,6.570033e-03,1.242500e-03,4.171018e-03,3.784666e-01,2.387167e-04,5.282708e-04,7.100646e-03,7.167874e-03,3.879446e-02,4.562950e-03,2.971216e-01,1.217310e-02,0.000000e+00,1.956148e-02,3.322491e-02,2.338533e-02,8.173049e-02,6.239810e-02,1.122973e-01,1.072628e-02,1.881251e-03,9.124510e-04,9.124104e-04,9.079124e-04,8.138810e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.371654e-02,2.186334e-03,0.000000e+00,1.248109e-01,3.487777e-02,0.000000e+00,0.000000e+00,3.393973e-01,5.863121e-02,1.122893e-03,2.850396e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.124616e-01,2.873376e-02,2.305115e-01,1.982347e-01,6.650497e-04,8.621513e-02,1.751116e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060918,,,,,,,1.000000e+00,8.069829e-01,5.478197e-01,7.786167e-01,8.653252e-03,4.979106e-02,2.807403e-01,4.623004e-02,6.598712e-02,2.622601e-01,3.764191e-01,1.734186e-01,2.510319e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.168205e-04,6.337377e-02,7.691583e-03,1.393932e-03,4.906747e-03,4.380725e-01,3.531803e-04,5.902195e-04,7.914636e-03,7.997622e-03,4.290506e-02,4.990029e-03,3.329271e-01,1.358753e-02,0.000000e+00,2.171832e-02,3.695263e-02,2.551674e-02,9.085196e-02,6.867323e-02,1.248382e-01,1.182851e-02,1.866617e-03,1.001268e-03,1.000418e-03,9.933503e-04,8.434911e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.356077e-02,2.420446e-03,0.000000e+00,1.385465e-01,3.909527e-02,0.000000e+00,0.000000e+00,3.863014e-01,6.616473e-02,1.265786e-03,3.415599e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.985075e-01,3.186465e-02,2.524761e-01,2.174228e-01,7.249836e-04,1.037228e-01,1.964752e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070115,,,,,,,,1.000000e+00,5.841833e-01,8.181818e-01,9.370196e-03,5.310443e-02,2.844573e-01,4.930166e-02,7.148714e-02,2.523057e-01,4.056459e-01,1.893939e-01,2.494354e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.305873e-04,6.788761e-02,8.272291e-03,1.471021e-03,4.935196e-03,4.304179e-01,3.539827e-04,6.255366e-04,8.030920e-03,8.357265e-03,4.506088e-02,5.272636e-03,3.552112e-01,1.423838e-02,0.000000e+00,2.288905e-02,3.896870e-02,2.704376e-02,9.543424e-02,7.254385e-02,1.300969e-01,1.260341e-02,2.166184e-03,1.049685e-03,1.048421e-03,1.042889e-03,9.330333e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.731225e-02,2.549745e-03,0.000000e+00,1.459669e-01,4.096996e-02,0.000000e+00,0.000000e+00,3.979178e-01,7.153225e-02,1.313146e-03,3.257349e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.623188e-01,3.353083e-02,2.693428e-01,2.315794e-01,8.149815e-04,9.133510e-02,2.058090e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070730,,,,,,,,,1.000000e+00,5.905395e-01,1.338068e-02,7.691098e-02,4.167109e-01,6.447363e-02,9.156373e-02,1.744272e-01,5.767106e-01,1.197339e-01,3.499727e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.446442e-04,1.013467e-01,1.079170e-02,2.079234e-03,6.777294e-03,6.147572e-01,3.758143e-04,8.825622e-04,1.153568e-02,1.247181e-02,6.736922e-02,7.695235e-03,5.114322e-01,2.041928e-02,0.000000e+00,3.484253e-02,5.853419e-02,4.004097e-02,1.416341e-01,1.080529e-01,1.983907e-01,1.934658e-02,3.110121e-03,1.542854e-03,1.544932e-03,1.537667e-03,1.350309e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.385070e-02,3.662125e-03,0.000000e+00,2.186655e-01,5.969126e-02,0.000000e+00,0.000000e+00,5.777534e-01,9.134278e-02,1.905585e-03,4.304902e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.187731e-01,4.917576e-02,4.111512e-01,3.513346e-01,1.108341e-03,1.304400e-01,2.876399e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20071105,,,,,,,,,,1.000000e+00,1.009666e-02,5.756066e-02,3.140408e-01,5.546417e-02,8.155815e-02,2.367865e-01,4.385548e-01,1.730595e-01,2.905148e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.340339e-04,7.053928e-02,9.158769e-03,1.574446e-03,5.772340e-03,4.890200e-01,4.572971e-04,6.761308e-04,8.760058e-03,8.862496e-03,4.751548e-02,5.658783e-03,3.788881e-01,1.540268e-02,0.000000e+00,2.366764e-02,4.073720e-02,2.853151e-02,1.004510e-01,7.622761e-02,1.367253e-01,1.281324e-02,2.191302e-03,1.127564e-03,1.125557e-03,1.117063e-03,9.769804e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.429780e-02,2.703607e-03,0.000000e+00,1.534297e-01,4.364331e-02,0.000000e+00,0.000000e+00,4.529315e-01,8.190102e-02,1.417778e-03,3.792713e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.201450e-01,3.554170e-02,2.761303e-01,2.394039e-01,8.367555e-04,1.070747e-01,2.243898e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
