,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,8.173357e-01,7.666274e-01,7.593819e-01,7.537791e-01,7.029823e-01,7.246399e-01,7.246152e-01,7.413392e-01,7.106217e-01,5.149116e-01,4.800855e-01,3.914902e-02,3.419468e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.682224e-03,1.362022e-01,7.964841e-02,5.711493e-03,2.361004e-02,4.113561e-01,1.767276e-02,2.265570e-02,1.656547e-01,4.215625e-02,3.653778e-01,1.558545e-02,2.841461e-01,4.091363e-02,0.000000e+00,1.572055e-01,3.263327e-01,1.307345e-01,6.132138e-01,4.926988e-01,5.742280e-01,1.356018e-01,2.488850e-03,2.552695e-03,2.509160e-03,2.511473e-03,1.509215e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.227101e-02,0.000000e+00,1.066780e-01,2.995789e-01,0.000000e+00,0.000000e+00,1.248786e-01,0.000000e+00,5.947741e-03,2.471245e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.957062e-01,8.894320e-02,1.014605e-01,9.054101e-02,4.847068e-02,3.818040e-01,6.277443e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,4.277735e-01,0.000000e+00,6.838935e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20040705,,1.000000e+00,7.695362e-01,7.963797e-01,7.591778e-01,7.024963e-01,7.090131e-01,7.240745e-01,7.491223e-01,6.727582e-01,3.890029e-01,3.556871e-01,2.873371e-02,2.291060e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.189439e-03,1.056307e-01,6.286711e-02,5.585871e-03,1.968811e-02,3.976421e-01,1.592171e-02,1.828782e-02,1.473184e-01,3.807904e-02,3.446202e-01,1.353914e-02,3.141139e-01,3.760450e-02,0.000000e+00,1.464294e-01,3.145129e-01,1.118477e-01,5.562978e-01,4.235018e-01,6.019401e-01,1.365624e-01,2.013026e-03,2.321220e-03,2.319566e-03,2.324584e-03,1.363739e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.114486e-02,0.000000e+00,1.032188e-01,3.040045e-01,0.000000e+00,0.000000e+00,1.065343e-01,0.000000e+00,5.660522e-03,2.018456e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.133550e-01,8.038365e-02,9.093996e-02,8.117717e-02,4.094162e-02,2.794944e-01,6.167725e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.554962e-01,0.000000e+00,4.582120e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050103,,,1.000000e+00,8.042060e-01,8.263758e-01,6.455582e-01,8.145799e-01,8.226580e-01,8.056211e-01,7.807380e-01,3.819575e-01,3.574686e-01,2.798742e-02,2.389937e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.222577e-03,1.251294e-01,7.469183e-02,6.231410e-03,2.299308e-02,3.643475e-01,1.834242e-02,2.153029e-02,1.692401e-01,4.383257e-02,3.861040e-01,1.562517e-02,2.781840e-01,4.293667e-02,0.000000e+00,1.671758e-01,3.538859e-01,1.292768e-01,6.422900e-01,4.965307e-01,6.685515e-01,1.520873e-01,2.332833e-03,2.668208e-03,2.663752e-03,2.666183e-03,1.572384e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.273647e-02,0.000000e+00,1.172057e-01,3.357355e-01,0.000000e+00,0.000000e+00,9.858491e-02,0.000000e+00,6.399536e-03,2.354935e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.131682e-01,9.209136e-02,1.043480e-01,9.332004e-02,4.718872e-02,3.435705e-01,5.664701e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.437107e-01,0.000000e+00,4.779874e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20050704,,,,1.000000e+00,7.561785e-01,6.740839e-01,7.348795e-01,7.407634e-01,7.854998e-01,6.884358e-01,3.431347e-01,3.273289e-01,2.534216e-02,2.154525e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.306849e-03,1.005436e-01,6.155088e-02,5.649398e-03,1.944799e-02,3.725828e-01,1.609161e-02,1.767909e-02,1.451044e-01,3.756452e-02,3.379235e-01,1.312232e-02,3.151876e-01,3.738880e-02,0.000000e+00,1.480136e-01,3.213718e-01,1.082637e-01,5.447672e-01,4.211889e-01,6.269468e-01,1.410302e-01,1.882725e-03,2.266519e-03,2.282019e-03,2.284169e-03,1.327334e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.118369e-02,0.000000e+00,1.041444e-01,3.087806e-01,0.000000e+00,0.000000e+00,9.156733e-02,0.000000e+00,5.694707e-03,1.985885e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.929360e-01,7.992376e-02,8.940171e-02,7.998735e-02,3.930688e-02,2.764357e-01,5.792053e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.229139e-01,0.000000e+00,4.309051e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060116,,,,,1.000000e+00,6.289291e-01,7.509647e-01,7.712937e-01,7.584980e-01,7.426181e-01,3.794289e-01,3.292410e-01,2.687355e-02,2.047509e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.889223e-03,1.211708e-01,6.939217e-02,5.980025e-03,2.207636e-02,3.622731e-01,1.728463e-02,2.083045e-02,1.686538e-01,4.317850e-02,3.803572e-01,1.547552e-02,2.711349e-01,4.185145e-02,0.000000e+00,1.597970e-01,3.453974e-01,1.279026e-01,6.354905e-01,4.729529e-01,6.287991e-01,1.441473e-01,2.374519e-03,2.632931e-03,2.617612e-03,2.619318e-03,1.561133e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.242332e-02,0.000000e+00,1.128544e-01,3.277604e-01,0.000000e+00,0.000000e+00,1.043350e-01,0.000000e+00,6.210625e-03,2.207203e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000720e-01,8.911925e-02,1.022909e-01,9.113690e-02,4.691719e-02,3.103620e-01,5.597457e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.417980e-01,0.000000e+00,4.095017e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060417,,,,,,1.000000e+00,5.992435e-01,5.960062e-01,6.644389e-01,5.506717e-01,3.838751e-01,2.808489e-01,2.590642e-02,2.179045e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.831739e-03,7.995765e-02,4.939654e-02,4.615077e-03,1.570782e-02,4.140185e-01,1.281205e-02,1.406658e-02,1.174986e-01,3.057326e-02,2.780137e-01,1.059055e-02,3.756431e-01,3.054372e-02,0.000000e+00,1.203532e-01,2.647207e-01,8.775706e-02,4.359517e-01,3.389085e-01,5.291867e-01,1.175095e-01,1.522450e-03,1.830268e-03,1.837842e-03,1.840224e-03,1.073204e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.235313e-03,0.000000e+00,8.482359e-02,2.518468e-01,0.000000e+00,0.000000e+00,1.018098e-01,0.000000e+00,4.683641e-03,1.556326e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.010169e-01,6.495209e-02,7.234324e-02,6.437374e-02,3.146871e-02,2.158240e-01,6.641850e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.642637e-01,0.000000e+00,4.358090e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20060918,,,,,,,1.000000e+00,7.921998e-01,7.435525e-01,7.652528e-01,4.243304e-01,4.192488e-01,3.316395e-02,3.148283e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.324374e-03,1.442925e-01,8.849200e-02,6.195385e-03,2.495714e-02,3.484507e-01,1.937179e-02,2.355576e-02,1.684093e-01,4.351807e-02,3.819509e-01,1.600904e-02,2.546899e-01,4.324320e-02,0.000000e+00,1.692651e-01,3.505939e-01,1.341815e-01,6.289049e-01,5.193662e-01,6.445928e-01,1.509730e-01,2.535674e-03,2.628496e-03,2.586149e-03,2.590775e-03,1.540617e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.307702e-02,0.000000e+00,1.139100e-01,3.241373e-01,0.000000e+00,0.000000e+00,1.020899e-01,0.000000e+00,6.359613e-03,2.709976e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.533145e-01,9.383726e-02,1.049097e-01,9.406331e-02,4.998956e-02,4.257179e-01,5.326864e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.413059e-01,0.000000e+00,6.296565e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070115,,,,,,,,1.000000e+00,7.348520e-01,8.025071e-01,3.862236e-01,3.665429e-01,2.948492e-02,2.537577e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.564325e-03,1.390634e-01,8.249388e-02,6.467597e-03,2.456961e-02,3.505028e-01,1.945053e-02,2.350088e-02,1.777345e-01,4.586935e-02,4.044200e-01,1.662349e-02,2.576145e-01,4.499425e-02,0.000000e+00,1.750482e-01,3.693118e-01,1.381136e-01,6.693690e-01,5.277202e-01,6.781301e-01,1.571431e-01,2.555076e-03,2.779857e-03,2.755269e-03,2.759647e-03,1.637163e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.337345e-02,0.000000e+00,1.203338e-01,3.463219e-01,0.000000e+00,0.000000e+00,9.771834e-02,0.000000e+00,6.662069e-03,2.592629e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.218578e-01,9.714876e-02,1.099570e-01,9.835689e-02,5.117472e-02,3.862360e-01,5.347295e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.338860e-01,0.000000e+00,5.075154e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20070730,,,,,,,,,1.000000e+00,6.848450e-01,3.389451e-01,3.133962e-01,2.368766e-02,2.098050e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.220755e-03,1.016204e-01,6.437056e-02,5.620723e-03,1.999711e-02,3.557802e-01,1.604817e-02,1.797443e-02,1.454363e-01,3.813994e-02,3.411973e-01,1.325962e-02,2.975762e-01,3.772352e-02,0.000000e+00,1.492252e-01,3.195851e-01,1.094866e-01,5.450525e-01,4.290251e-01,6.320651e-01,1.408474e-01,1.900488e-03,2.297129e-03,2.307740e-03,2.312143e-03,1.350848e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.129331e-02,0.000000e+00,1.045868e-01,3.035184e-01,0.000000e+00,0.000000e+00,8.912483e-02,0.000000e+00,5.729403e-03,1.993196e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.853137e-01,8.020619e-02,9.002093e-02,8.034891e-02,3.950345e-02,2.838639e-01,5.592826e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.186836e-01,0.000000e+00,4.196100e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
as_caida20071105,,,,,,,,,,1.000000e+00,4.310538e-01,4.093809e-01,3.347119e-02,2.923920e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.634192e-03,1.741385e-01,1.016868e-01,7.017372e-03,2.932956e-02,3.362829e-01,2.225383e-02,2.878552e-02,2.069959e-01,5.285684e-02,4.535427e-01,1.967425e-02,2.183643e-01,5.115897e-02,0.000000e+00,1.965874e-01,4.028339e-01,1.645296e-01,7.745946e-01,6.199082e-01,6.916327e-01,1.656595e-01,3.165964e-03,3.206907e-03,3.145065e-03,3.146609e-03,1.898431e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.523014e-02,0.000000e+00,1.328133e-01,3.707447e-01,0.000000e+00,0.000000e+00,1.059280e-01,0.000000e+00,7.387028e-03,3.130920e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.514828e-01,1.113117e-01,1.271452e-01,1.139484e-01,6.148721e-02,4.901685e-01,5.068770e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,3.510628e-01,0.000000e+00,5.847841e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
