,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,1.654088e-01,2.121406e-01,2.287706e-01,1.953418e-01,1.736253e-01,1.585624e-01,1.815115e-01,1.962942e-01,1.954207e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.269151e-04,2.591185e-02,0.000000e+00,3.443082e-03,1.258507e-04,1.455297e-01,1.341568e-04,6.386658e-04,2.561638e-02,4.937932e-03,4.403773e-02,9.241144e-04,1.636054e-01,3.013410e-03,0.000000e+00,3.790695e-03,2.085059e-02,2.473545e-02,9.247757e-02,1.178295e-01,1.287643e-01,1.851750e-02,3.528980e-04,1.549660e-04,1.440028e-04,1.346978e-04,7.509061e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.809161e-04,0.000000e+00,2.209471e-02,3.962529e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.498687e-04,1.156864e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.186610e-02,2.304539e-02,7.957232e-03,2.697900e-03,2.694677e-03,1.269436e-04,1.959366e-03,7.642777e-02,1.372314e-02,0.000000e+00,7.136910e-04,2.665447e-04,2.759613e-04,4.723720e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.058783e-05,6.575061e-05,8.598311e-05,8.644161e-05,0.000000e+00,2.788259e-05,0.000000e+00,0.000000e+00,6.114129e-05,1.297559e-02,,1.238110e-02,1.333544e-03,3.367546e-03,1.306622e-03,6.209213e-02,1.509409e-03,5.234589e-04,1.149285e-04,3.029456e-03,8.093035e-04,1.901155e-03,1.212089e-04
as_caida20040705,,1.000000e+00,2.176101e-01,1.641509e-01,2.044025e-01,2.001018e-01,1.765328e-01,1.628931e-01,2.119282e-01,1.522897e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.459552e-05,6.651561e-03,0.000000e+00,2.031725e-03,8.666160e-05,1.300848e-01,8.792722e-05,3.690618e-04,1.803282e-02,3.025599e-03,2.324603e-02,6.751160e-04,1.840136e-01,2.315586e-03,0.000000e+00,2.570365e-03,1.777412e-02,9.259259e-03,2.795031e-02,2.767296e-02,1.356871e-01,1.811260e-02,4.947633e-05,5.451453e-05,5.240337e-05,4.929734e-05,3.276395e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.291354e-04,0.000000e+00,2.007449e-02,3.349521e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.624235e-04,8.183042e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.880925e-03,7.156199e-03,6.256548e-03,2.231531e-03,2.257692e-03,6.465542e-05,1.366691e-03,5.333147e-02,1.249934e-02,0.000000e+00,6.983277e-04,3.506929e-05,3.175947e-04,5.332262e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.925104e-05,1.057849e-04,0.000000e+00,4.858462e-05,0.000000e+00,0.000000e+00,8.945996e-05,1.182879e-02,,1.368410e-02,1.080474e-03,3.514498e-03,5.011417e-04,4.930733e-02,5.708946e-04,1.565664e-04,2.105260e-05,1.111996e-03,3.315624e-04,9.363979e-04,3.384176e-05
as_caida20050103,,,1.000000e+00,2.496831e-01,1.891374e-01,1.685336e-01,1.881607e-01,2.185304e-01,2.090330e-01,2.092652e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.332455e-05,8.771289e-03,0.000000e+00,2.291453e-03,1.204323e-04,1.446596e-01,1.152792e-04,3.708390e-04,1.937829e-02,3.206276e-03,2.524456e-02,7.639601e-04,2.057823e-01,2.570839e-03,0.000000e+00,2.849578e-03,2.002520e-02,1.094104e-02,3.761215e-02,3.003195e-02,1.550710e-01,2.030869e-02,6.426060e-05,6.338807e-05,6.119442e-05,5.722361e-05,3.718661e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.434378e-04,0.000000e+00,2.242413e-02,3.887540e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.997925e-04,1.130121e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.059638e-02,8.902797e-03,6.963142e-03,2.474651e-03,2.479274e-03,8.340129e-05,1.823361e-03,6.277996e-02,1.363770e-02,0.000000e+00,8.773464e-04,4.618792e-05,3.628434e-04,5.213805e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.643765e-05,3.881085e-05,8.873523e-05,0.000000e+00,4.562719e-05,0.000000e+00,0.000000e+00,7.674278e-05,1.279575e-02,,1.655087e-02,1.156259e-03,3.729921e-03,6.167170e-04,5.186429e-02,6.840149e-04,1.905284e-04,2.721735e-05,1.344976e-03,3.927484e-04,1.083538e-03,4.225246e-05
as_caida20050704,,,,1.000000e+00,1.577947e-01,1.649695e-01,1.501057e-01,1.692015e-01,2.130863e-01,2.348243e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.633974e-04,3.026095e-02,0.000000e+00,3.681729e-03,1.708504e-04,1.522732e-01,1.859218e-04,6.149194e-04,2.944311e-02,5.255471e-03,4.547526e-02,9.785060e-04,1.717687e-01,3.187473e-03,0.000000e+00,4.002290e-03,2.145401e-02,2.753212e-02,1.083506e-01,1.064639e-01,1.333795e-01,1.918491e-02,3.835371e-04,1.759899e-04,1.638835e-04,1.530283e-04,8.552352e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.580259e-04,0.000000e+00,2.212833e-02,4.177975e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.718355e-04,1.620830e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.221771e-02,2.695097e-02,8.254329e-03,2.842672e-03,2.831134e-03,1.634584e-04,2.872705e-03,7.677772e-02,1.442927e-02,0.000000e+00,6.085828e-04,2.892806e-04,2.659874e-04,4.936252e-04,0.000000e+00,0.000000e+00,4.861921e-06,0.000000e+00,0.000000e+00,6.323479e-05,8.218826e-05,1.052785e-04,1.571196e-04,2.063230e-05,3.249418e-05,0.000000e+00,0.000000e+00,5.171900e-05,1.369609e-02,,1.277619e-02,1.353946e-03,3.584326e-03,1.561774e-03,6.682441e-02,1.769201e-03,5.994129e-04,1.276679e-04,3.554475e-03,9.524552e-04,2.263716e-03,1.393056e-04
as_caida20060116,,,,,1.000000e+00,1.960285e-01,1.738901e-01,1.977058e-01,2.142444e-01,1.741214e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.079100e-05,1.648271e-02,0.000000e+00,2.814282e-03,9.283189e-05,1.716337e-01,1.002070e-04,4.765546e-04,2.537175e-02,4.207715e-03,3.471127e-02,8.385201e-04,1.693878e-01,2.752441e-03,0.000000e+00,3.321474e-03,2.013150e-02,1.778156e-02,6.418219e-02,7.513148e-02,1.319949e-01,1.863760e-02,1.993710e-04,1.082185e-04,1.013338e-04,9.488465e-05,5.601484e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.325541e-04,0.000000e+00,2.161067e-02,3.876827e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.180811e-04,8.974768e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.038328e-02,1.581641e-02,7.370380e-03,2.553240e-03,2.576592e-03,9.083166e-05,1.437458e-03,7.131859e-02,1.335876e-02,0.000000e+00,7.626355e-04,1.505311e-04,3.206115e-04,8.182899e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.529392e-05,8.218826e-05,5.470446e-05,9.268609e-05,0.000000e+00,4.065218e-05,0.000000e+00,0.000000e+00,1.384290e-04,1.253042e-02,,1.380010e-02,1.238486e-03,3.345704e-03,9.864990e-04,5.308552e-02,1.156730e-03,3.655383e-04,6.742897e-05,2.250081e-03,6.399188e-04,1.661084e-03,8.020581e-05
as_caida20060417,,,,,,1.000000e+00,1.980652e-01,1.659878e-01,2.459267e-01,2.138493e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.219289e-04,4.506250e-02,0.000000e+00,5.213674e-03,2.049720e-04,2.323254e-01,2.300822e-04,8.837308e-04,4.237362e-02,7.795790e-03,6.658252e-02,1.369069e-03,2.112245e-01,4.387021e-03,0.000000e+00,5.670788e-03,2.953287e-02,3.883220e-02,1.535542e-01,1.201629e-01,1.758394e-01,2.530651e-02,5.830356e-04,2.611403e-04,2.431500e-04,2.265052e-04,1.255361e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.142657e-03,0.000000e+00,3.058233e-02,5.564681e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.469045e-04,1.978585e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.635539e-02,4.048711e-02,1.156080e-02,3.847318e-03,3.850970e-03,2.219938e-04,3.264136e-03,1.128219e-01,1.974288e-02,0.000000e+00,7.377546e-04,4.364273e-04,3.403950e-04,8.080323e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.517635e-04,1.808142e-04,1.620817e-04,9.777713e-05,0.000000e+00,5.481278e-05,0.000000e+00,0.000000e+00,1.016392e-04,1.840541e-02,,1.685962e-02,1.940723e-03,4.561869e-03,2.299210e-03,8.708926e-02,2.685945e-03,9.276310e-04,2.081800e-04,5.430267e-03,1.470458e-03,3.461564e-03,2.260149e-04
as_caida20060918,,,,,,,1.000000e+00,1.786469e-01,2.034884e-01,2.024313e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.163163e-04,2.795848e-02,0.000000e+00,3.797257e-03,1.026894e-04,1.755493e-01,1.121030e-04,6.194668e-04,2.977511e-02,5.411946e-03,4.719330e-02,1.030896e-03,1.969388e-01,3.348280e-03,0.000000e+00,4.193546e-03,2.344246e-02,2.526455e-02,1.042098e-01,8.086681e-02,1.585324e-01,2.164178e-02,3.532039e-04,1.629019e-04,1.511171e-04,1.408814e-04,7.997656e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.459074e-04,0.000000e+00,2.475697e-02,4.399372e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.021646e-04,9.833052e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.208097e-02,2.503457e-02,8.767753e-03,3.037909e-03,3.041581e-03,1.163370e-04,1.515966e-03,8.244681e-02,1.552743e-02,0.000000e+00,7.763756e-04,2.713719e-04,3.301736e-04,6.052722e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.323479e-05,8.218826e-05,8.087259e-05,1.083172e-04,0.000000e+00,3.188013e-05,0.000000e+00,0.000000e+00,7.628580e-05,1.473742e-02,,1.417425e-02,1.449762e-03,3.842590e-03,1.394412e-03,6.602297e-02,1.593417e-03,5.403722e-04,1.126635e-04,3.114604e-03,8.444968e-04,2.024845e-03,1.212737e-04
as_caida20070115,,,,,,,,1.000000e+00,1.858715e-01,2.066028e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.688390e-05,9.356041e-03,0.000000e+00,1.895396e-03,7.253249e-05,1.165978e-01,6.591123e-05,2.911810e-04,1.466040e-02,2.660491e-03,2.117738e-02,5.931477e-04,1.663265e-01,2.040698e-03,0.000000e+00,2.241018e-03,1.567937e-02,9.977324e-03,3.761215e-02,3.778677e-02,1.235722e-01,1.629053e-02,1.077085e-04,6.152793e-05,5.774062e-05,5.400452e-05,3.228132e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.826613e-04,0.000000e+00,1.642733e-02,2.972194e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.184250e-04,6.757521e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.197439e-03,8.999830e-03,5.414397e-03,1.948892e-03,1.959001e-03,5.691501e-05,9.476168e-04,4.598264e-02,1.071641e-02,0.000000e+00,4.943941e-04,8.110338e-05,2.029817e-04,4.343779e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.794087e-05,3.287530e-05,3.222003e-05,9.120120e-05,0.000000e+00,6.824655e-05,0.000000e+00,0.000000e+00,7.086194e-05,1.019685e-02,,1.199474e-02,8.265926e-04,3.171158e-03,5.630381e-04,4.365912e-02,6.517436e-04,2.037720e-04,3.700232e-05,1.271060e-03,3.609423e-04,9.382522e-04,4.493102e-05
as_caida20070730,,,,,,,,,1.000000e+00,2.987220e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.726190e-04,7.810102e-02,0.000000e+00,8.063936e-03,1.614143e-04,2.351534e-01,1.984322e-04,1.308129e-03,6.124517e-02,9.748597e-03,8.344728e-02,1.579861e-03,2.275510e-01,5.098100e-03,0.000000e+00,6.491835e-03,3.184960e-02,5.873016e-02,2.298137e-01,2.356688e-01,1.723780e-01,2.607514e-02,1.368909e-03,4.305267e-04,3.903998e-04,3.651269e-04,1.791849e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.299606e-03,0.000000e+00,3.090839e-02,5.847974e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.168416e-04,1.566098e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.683842e-02,6.622517e-02,1.296834e-02,4.170655e-03,4.181617e-03,2.725757e-04,2.382864e-03,1.186310e-01,2.054576e-02,0.000000e+00,8.104052e-04,9.346861e-04,3.228304e-04,7.103424e-04,0.000000e+00,0.000000e+00,3.257487e-04,0.000000e+00,0.000000e+00,1.770574e-04,1.808142e-04,2.040908e-04,1.363842e-04,1.740940e-06,1.288614e-04,0.000000e+00,0.000000e+00,9.402597e-05,1.925579e-02,,1.598659e-02,2.043670e-03,4.547885e-03,3.336846e-03,1.056368e-01,4.125262e-03,1.626601e-03,4.261865e-04,8.378199e-03,2.178818e-03,4.556882e-03,3.902881e-04
as_caida20071105,,,,,,,,,,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.014151e-04,4.681675e-02,0.000000e+00,5.473964e-03,1.545465e-04,2.075266e-01,1.720127e-04,9.100387e-04,4.371909e-02,7.533746e-03,6.479436e-02,1.309032e-03,2.149660e-01,4.205585e-03,0.000000e+00,5.472217e-03,2.763821e-02,4.075964e-02,1.552795e-01,1.416400e-01,1.653398e-01,2.406435e-02,6.791334e-04,2.676269e-04,2.463564e-04,2.300741e-04,1.234649e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.019706e-03,0.000000e+00,2.776545e-02,5.288530e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.205197e-04,1.442815e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.539467e-02,4.148170e-02,1.109765e-02,3.670774e-03,3.676654e-03,2.014168e-04,2.207052e-03,9.959406e-02,1.843238e-02,0.000000e+00,7.806662e-04,5.340071e-04,3.407529e-04,8.150202e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.138226e-04,1.808142e-04,1.604803e-04,9.752523e-05,0.000000e+00,8.320916e-05,0.000000e+00,0.000000e+00,1.258634e-04,1.715980e-02,,1.637644e-02,1.787971e-03,4.424739e-03,2.374526e-03,8.628783e-02,2.863693e-03,1.032740e-03,2.469900e-04,5.638246e-03,1.509495e-03,3.417062e-03,2.509612e-04
