,as_caida20040105,as_caida20040705,as_caida20050103,as_caida20050704,as_caida20060116,as_caida20060417,as_caida20060918,as_caida20070115,as_caida20070730,as_caida20071105,cit_citeseer,cit_cora,cit_dblp_cite,cit_HepPh,cit_HepTh,cit_Kohonen,cit_Lederberg,cit_SciMet,cit_Zewail,elec_b12_0,elec_b14s_0,elec_b15s_0,elec_b17s_0,elec_b20s_0,elec_b21s_0,elec_b22s_0,elec_s13207_0,elec_s15850_0,elec_s38417_0,elec_s38584_0,elec_s5378_0,elec_s9234_0,hl_berkstan_web,hl_foldoc,hl_google,hl_google_web,hl_notre_dame_web,hl_polblogs,hl_stanford_web,hl_trec_web,hl_wiki_hyperLink_uz,hl_wiki_link_dyn_add,hl_wiki_link_dyn_rem,soc_academia_eu,soc_email_Eu_core,soc_google_plus,soc_myspace_aminer,soc_qa_user_askubuntu,soc_qa_user_mathoverflow,soc_twitter_event_Cannes2013,soc_twitter_event_MoscvowAthletics2013,soc_twitter_event_NYClimateMarch2014,soc_wiki_talk_ar,soc_wiki_talk_fr,sps_nosym_amazon0302,sps_nosym_amazon0312,sps_nosym_amazon0505,sps_nosym_amazon0601,sps_nosym_amazon_2008,sps_nosym_barth,sps_nosym_barth4,sps_nosym_barth5,sps_nosym_California,sps_nosym_cnr_2000,sps_nosym_CSphd,sps_nosym_email_EuAll,sps_nosym_enron,sps_nosym_EPA,sps_nosym_EVA,sps_nosym_GD06_Java,sps_nosym_HEP_th,sps_nosym_higgs_twitter,sps_nosym_NotreDame_www,sps_nosym_p2p_Gnutella04,sps_nosym_p2p_Gnutella05,sps_nosym_p2p_Gnutella06,sps_nosym_p2p_Gnutella08,sps_nosym_p2p_Gnutella09,sps_nosym_p2p_Gnutella24,sps_nosym_p2p_Gnutella25,sps_nosym_p2p_Gnutella30,sps_nosym_p2p_Gnutella31,sps_nosym_rajat01,sps_nosym_Roget,sps_nosym_soc_Epinions1,sps_nosym_soc_Slashdot0811,sps_nosym_soc_Slashdot0902,sps_nosym_Stanford_Berkeley,sps_nosym_wb_cs_stanford,sps_nosym_wiki_Vote,sps_sym_ca_AstroPh,sps_sym_ccc,sps_sym_copter2,sps_sym_delaunay_n15,sps_sym_fe_rotor,sps_sym_ford1,sps_sym_g3rmt3m3,sps_sym_jagmesh5,sps_sym_lock2232,sps_sym_lshp2614,sps_sym_lshp3466,sps_sym_net100,sps_sym_net75,sps_sym_onera_dual,sps_sym_pct20stif,sps_sym_pkustk11,sps_sym_pkustk12,sps_sym_rajat08,sps_sym_s4dkt3m2,sps_sym_shock_9,sps_sym_vsp_befref_fxm_2_4_air02,sps_sym_vsp_model1_crew1_cr42_south31,sps_sym_vsp_p0291_seymourl_iiasa,sps_sym_vsp_sctap1_2b_and_seymourl,sps_sym_vsp_vibrobox_scagr7_2c_rlfddd,trsp_chicago_road,trsp_openflights,trsp_street_network_01_AL_cities_0107000_Birmingham,trsp_street_network_01_AL_counties_01073_Jefferson,trsp_street_network_04_AZ_counties_04013_Maricopa,trsp_street_network_06_CA_cities_0653000_Oakland,trsp_street_network_36_NY_cities_3651000_NewYork,trsp_street_network_36_NY_counties_36081_Queens,trsp_street_network_48_TX_urbanizedAreas_22042_Dallas_FortWorth_Arlingto
as_caida20040105,1.000000e+00,7.102980e-01,5.868729e-01,7.425877e-01,5.335345e-01,6.434553e-01,8.024896e-01,6.392746e-01,5.238778e-01,6.321388e-01,2.509242e-01,4.445115e-01,2.565070e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.932793e-02,9.418336e-02,6.352320e-01,7.467323e-03,5.470258e-02,4.694832e-01,4.806190e-02,6.410382e-03,1.767531e-01,4.633729e-02,3.032537e-01,1.241353e-02,2.770275e-01,3.404939e-02,0.000000e+00,9.812307e-02,1.553676e-01,1.625282e-01,6.647428e-01,7.007240e-01,3.496036e-01,5.579268e-02,3.271942e-03,2.654856e-03,2.440855e-03,2.496596e-03,1.547399e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.293788e-02,0.000000e+00,1.742584e-01,1.892445e-01,0.000000e+00,0.000000e+00,7.619766e-02,0.000000e+00,4.626041e-03,4.010378e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.884572e-01,7.561865e-02,1.372202e-01,1.308191e-01,1.944986e-02,2.286684e-01,7.572339e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,7.589589e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.130140e-02
as_caida20040705,,1.000000e+00,7.280049e-01,8.437363e-01,6.606846e-01,7.689749e-01,7.802563e-01,7.007905e-01,5.843474e-01,7.607459e-01,2.419680e-01,4.630132e-01,2.381161e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.868075e-02,9.331028e-02,6.067888e-01,7.258336e-03,5.212074e-02,5.468791e-01,4.613677e-02,6.150083e-03,1.809793e-01,4.445909e-02,2.911532e-01,1.221230e-02,3.549856e-01,3.463249e-02,0.000000e+00,9.528565e-02,1.555303e-01,1.555793e-01,6.162939e-01,6.782508e-01,3.515052e-01,5.461875e-02,3.024424e-03,2.659133e-03,2.453499e-03,2.505507e-03,1.540818e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.226201e-02,0.000000e+00,1.707623e-01,1.949891e-01,0.000000e+00,0.000000e+00,8.579182e-02,0.000000e+00,4.638369e-03,3.483556e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.910181e-01,7.428568e-02,1.291876e-01,1.228071e-01,1.880312e-02,2.493215e-01,7.691012e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,8.274526e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.762322e-02
as_caida20050103,,,1.000000e+00,7.337585e-01,7.727932e-01,8.211274e-01,6.431769e-01,5.786886e-01,6.736397e-01,8.129040e-01,2.609432e-01,4.620499e-01,2.563482e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.524469e-02,7.383194e-02,5.068602e-01,5.944906e-03,4.208185e-02,6.551391e-01,3.768726e-02,5.057655e-03,1.502129e-01,3.621719e-02,2.401926e-01,1.008277e-02,4.522370e-01,2.952769e-02,0.000000e+00,7.879853e-02,1.307018e-01,1.261930e-01,4.924247e-01,5.509412e-01,2.969495e-01,4.520900e-02,2.383823e-03,2.179046e-03,2.016553e-03,2.055849e-03,1.258632e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.226042e-02,0.000000e+00,1.414655e-01,1.664227e-01,0.000000e+00,0.000000e+00,9.310762e-02,0.000000e+00,3.913982e-03,2.768074e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.073761e-01,6.218544e-02,1.049927e-01,9.988223e-02,1.534502e-02,2.746070e-01,6.659585e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.990715e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.126965e-02
as_caida20050704,,,,1.000000e+00,6.633257e-01,7.928929e-01,8.213955e-01,6.650502e-01,6.339863e-01,7.794077e-01,2.948519e-01,5.306606e-01,2.988610e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.936755e-02,9.540376e-02,6.667460e-01,7.498092e-03,5.461745e-02,5.706606e-01,4.807677e-02,6.372515e-03,1.807051e-01,4.638010e-02,3.031565e-01,1.248755e-02,3.498861e-01,3.458344e-02,0.000000e+00,9.843383e-02,1.574302e-01,1.626850e-01,6.596370e-01,7.031567e-01,3.538085e-01,5.616932e-02,3.257884e-03,2.677820e-03,2.463769e-03,2.519228e-03,1.558996e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.337369e-02,0.000000e+00,1.754343e-01,1.927521e-01,0.000000e+00,0.000000e+00,9.293850e-02,0.000000e+00,4.678938e-03,3.931919e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.235991e-01,7.596152e-02,1.368414e-01,1.302437e-01,1.948972e-02,2.749886e-01,7.707860e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,8.199435e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.977221e-02
as_caida20060116,,,,,1.000000e+00,7.401243e-01,5.826644e-01,5.261410e-01,7.582385e-01,7.394262e-01,2.991312e-01,4.265928e-01,2.935890e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.384502e-02,6.814061e-02,4.580062e-01,5.398990e-03,3.828474e-02,7.161474e-01,3.416652e-02,4.539305e-03,1.356346e-01,3.293600e-02,2.174116e-01,9.129017e-03,4.881666e-01,2.644723e-02,0.000000e+00,7.135908e-02,1.178100e-01,1.150770e-01,4.503580e-01,5.014770e-01,2.666720e-01,4.086324e-02,2.199587e-03,1.974401e-03,1.825302e-03,1.862676e-03,1.142161e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.871778e-02,0.000000e+00,1.278596e-01,1.491644e-01,0.000000e+00,0.000000e+00,1.071001e-01,0.000000e+00,3.516916e-03,2.538848e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.369682e-01,5.604269e-02,9.559160e-02,9.091367e-02,1.393595e-02,3.109646e-01,5.938759e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,6.278563e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.871780e-02
as_caida20060417,,,,,,1.000000e+00,7.041525e-01,6.123696e-01,6.723258e-01,8.473147e-01,2.806258e-01,5.234349e-01,2.796272e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.658497e-02,8.100272e-02,5.510350e-01,6.450001e-03,4.614676e-02,6.270528e-01,4.104272e-02,5.436971e-03,1.591040e-01,3.960529e-02,2.602403e-01,1.087477e-02,4.134487e-01,3.111366e-02,0.000000e+00,8.532746e-02,1.396156e-01,1.385674e-01,5.461457e-01,6.010426e-01,3.143179e-01,4.876839e-02,2.677638e-03,2.336602e-03,2.158165e-03,2.202881e-03,1.354322e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.586970e-02,0.000000e+00,1.523859e-01,1.751073e-01,0.000000e+00,0.000000e+00,9.487350e-02,0.000000e+00,4.168754e-03,3.159948e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.179316e-01,6.678709e-02,1.156929e-01,1.100231e-01,1.669252e-02,2.802929e-01,6.982639e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,7.329027e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.592543e-02
as_caida20060918,,,,,,,1.000000e+00,6.878363e-01,5.773387e-01,6.962025e-01,2.867397e-01,5.060976e-01,2.933004e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.103483e-02,1.044896e-01,7.149583e-01,8.117214e-03,5.988178e-02,5.063291e-01,5.231882e-02,6.904089e-03,1.928863e-01,5.052932e-02,3.277273e-01,1.343409e-02,2.987805e-01,3.642497e-02,0.000000e+00,1.062682e-01,1.672114e-01,1.776358e-01,7.315611e-01,7.657110e-01,3.744309e-01,6.048230e-02,3.635483e-03,2.871136e-03,2.635378e-03,2.697423e-03,1.677065e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.772164e-02,0.000000e+00,1.891547e-01,2.023291e-01,0.000000e+00,0.000000e+00,8.683236e-02,0.000000e+00,4.963977e-03,4.435435e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.143408e-01,8.138004e-02,1.500544e-01,1.428767e-01,2.116524e-02,2.560976e-01,8.106366e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,8.288052e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.866008e-02
as_caida20070115,,,,,,,,1.000000e+00,4.541287e-01,6.042649e-01,1.826878e-01,3.552116e-01,1.780376e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.917332e-02,9.637470e-02,5.169734e-01,7.471789e-03,5.337840e-02,4.303461e-01,4.725193e-02,6.309130e-03,1.876927e-01,4.568055e-02,3.000438e-01,1.259490e-02,2.855245e-01,3.601093e-02,0.000000e+00,9.806863e-02,1.618161e-01,1.595448e-01,6.262279e-01,7.004344e-01,3.632894e-01,5.633835e-02,3.081244e-03,2.753490e-03,2.542079e-03,2.595828e-03,1.593203e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.404642e-02,0.000000e+00,1.763719e-01,2.032255e-01,0.000000e+00,0.000000e+00,6.709626e-02,0.000000e+00,4.813015e-03,3.502679e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.459510e-01,7.662440e-02,1.321230e-01,1.253189e-01,1.929992e-02,1.929848e-01,7.251711e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,7.025178e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.560752e-02
as_caida20070730,,,,,,,,,1.000000e+00,6.712779e-01,3.990699e-01,4.556233e-01,4.064761e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.348531e-02,6.625629e-02,4.673646e-01,5.222127e-03,3.784117e-02,7.464692e-01,3.354412e-02,4.354335e-03,1.241388e-01,3.237769e-02,2.101551e-01,8.678532e-03,4.621082e-01,2.407128e-02,0.000000e+00,6.874137e-02,1.097094e-01,1.136581e-01,4.599589e-01,4.870547e-01,2.458086e-01,3.910508e-02,2.287440e-03,1.842475e-03,1.695515e-03,1.734629e-03,1.075019e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.719647e-02,0.000000e+00,1.219068e-01,1.341760e-01,0.000000e+00,0.000000e+00,1.231485e-01,0.000000e+00,3.257139e-03,2.783330e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.993455e-01,5.308801e-02,9.594464e-02,9.144229e-02,1.357004e-02,3.623837e-01,5.401802e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,5.722245e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.129521e-02
as_caida20071105,,,,,,,,,,1.000000e+00,2.970858e-01,5.448199e-01,2.948180e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.674987e-02,8.495173e-02,5.633278e-01,6.497859e-03,4.707734e-02,6.095929e-01,4.138224e-02,5.466026e-03,1.608901e-01,3.998161e-02,2.598025e-01,1.084618e-02,3.714707e-01,3.007410e-02,0.000000e+00,8.477522e-02,1.360609e-01,1.403597e-01,5.626283e-01,6.099044e-01,3.076758e-01,4.849459e-02,2.792189e-03,2.365722e-03,2.177457e-03,2.226757e-03,1.374149e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.696079e-02,0.000000e+00,1.518519e-01,1.685527e-01,0.000000e+00,0.000000e+00,1.020524e-01,0.000000e+00,4.048512e-03,3.238688e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.310920e-01,6.542645e-02,1.166746e-01,1.109455e-01,1.685718e-02,2.922100e-01,6.649330e-01,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000e+00,7.172386e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.896360e-02
